puuu-00.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.4845785
0.6163832
0.77148485
0.60187674
0.857483
0.758908
0.8144505
0.6774436
0.7544752
0.78731936
0.8076849
1.0335833
3.8828604
2.3881505
0.6895699
0.8100653
0.77908397
1.8108228
0.9555995
3.8236997
1.0477704
14.154812
4.0870233
2.1285598
2.27874
0.8233356
0.78965986
0.6844463
0.95366776
0.6598914
1.0394702
2.5658145
0.7451449
0.98328185
1.2632321
0.916393
1.2967937
0.71531814
0.67583394
0.6511581
0.638603
0.55884445
0.73359036
0.5937589
0.75130564
0.69859225
1.1290163
1.1232177
0.9794721
2.1853716
0.7514345
0.7182603
0.7257173
0.9080622
0.8549534
1.0120906
2.9680057
0.7267777
0.80816066
0.92223644
0.9787126
1.0400423
1.4798144
0.9932314
0.88560915
1.1152773
0.8785243
0.9067389
0.97279894
1.079821
0.8841159
1.0868706
0.937257
0.89680284
0.77971214
1.051247
0.8351149
0.83406
0.99227756
1.1729364
1.3320055
0.9362935
0.9007576
1.0016103
1.0006601
0.9371655
0.7972932
0.77454704
1.361613
1.1901706
1.2936056
1.5012298
1.0213485
0.98899686
1.1474996
1.3617839
1.4852824
0.85509074
1.0107813
2.1030269
1.14895
1.1265806
1.2139164
1.5258948
1.352782
1.1782731
1.025506
1.3680588
1.2330503
1.2376347
0.97936
1.2512283
1.0225809
0.950539
0.98713905
0.8719204
1.000278
0.8400058
0.84590006
0.7727309
0.75768036
0.78330964
0.7611201
0.9887715
1.0855266
1.017907
1.1254437
0.9700769
0.8526931
1.0188555
1.2737092
1.0570843
1.092423
1.116916
1.026796
0.92844415
1.0128274
1.0414836
0.9403788
0.9171999
1.1775883
0.9745422
1.0894773
1.0412722
0.94851094
0.9874186
0.98218995
0.9808146
0.9498989
0.97704315
0.94050235
0.85854286
1.0265099
1.0371428
0.9939017
0.97036356
1.0542212
1.091626
1.0428773
1.0119193
1.5309868
1.0651675
1.0994242
1.02094
1.1956165
1.1367772
1.0311166
1.2222804
1.2563512
1.0793389
0.9984435
1.0060164
1.130916
0.96385914
0.9444617
1.1320899
1.0249639
0.9556466
1.0730493
0.9887357
0.9775037
1.0569456
1.0981269
0.961213
1.048745
0.9797381
0.9028211
0.8771891
1.0240672
1.0170932
0.93012464
0.91359395
0.9875605
1.0032486
1.0311257
0.9923241
0.90526915
0.9192313
0.90599245
0.97397166
0.9666154
1.0419626
0.9263401
0.89500046
0.9249608
0.9067544
0.96998805
1.0337188
0.9983367
0.9832224
0.914767
1.0019071
0.9512845
0.97127366
0.9581248
0.9638226
0.97765046
1.0320393
0.9535868
0.9664737
1.0074303
0.9818883
0.95978385
1.0366833
1.0195553
1.052489
1.0427594
1.0492417
1.0636632
1.0065336
1.016285
1.0987499
1.0148028
1.0530734
1.0216973
1.0429767
1.011862
1.0249922
1.0769429
1.1132823
1.1097037
1.3454461
1.1548958
1.041978
1.1770271
1.1422945
1.2003106
0.97292
0.96950716
0.9015479
1.0019718
1.1234773
1.1964575
0.99805003
1.0381804
1.007355
1.0076864
1.0896877
1.1028428
1.0136414
1.067402
1.0758561
1.0157621
0.9782742
0.9919923
1.0569235
1.0043122
1.0237883
1.0457767
1.1072658
1.1569719
1.2179608
1.1859852
1.07497
1.077564
1.078208
1.0306891
1.0336689
1.1168109
1.070679
1.0236619
1.10808
1.103279
1.1137128
1.1141934
1.0163004
1.0089306
0.9478714
1.0508225
1.0312082
1.0824478
1.0060693
1.021118
1.0621779
1.0668596
1.0421
1.1356385
1.1048733
1.0665172
1.0582654
1.0356212
1.0645432
1.0804168
1.0638816
1.1202848
1.0647687
1.0481937
1.1067026
1.1166208
1.0345852
1.0660074
1.0759761
1.1375673
1.0821042
1.0683924
1.2304349
1.0400308
1.107081
1.1811017
1.1526121
1.0658875
1.0458132
1.0948709
1.2316936
1.0640078
1.0910853
1.0475394
1.0541552
1.029535
1.0120921
1.0504602
1.0527601
1.0440489
1.044833
1.0593247
1.0478333
1.0555345
1.1245831
1.0589056
1.0412982
1.0721538
1.133964
1.1263323
1.1361454
1.1405011
1.1192557
1.1285906
1.1493638
1.1348366
1.1185331
1.2537464
1.3017912
1.3333787
1.2816746
1.1136916
1.0923576
1.0836245
1.0635291
1.0896688
1.1632003
1.1651043
1.0997068
1.2588512
1.2588673
1.1243229
1.183924
1.1548258
