ppup-02.csv0
0
0
0
0.47773695
0.52330524
0.6163281
0.5884099
0.7220769
0.5858981
0.7814848
0.76215166
0.75764626
0.71919215
0.5436443
0.5810874
0.60835916
0.6611858
0.81037956
0.64105386
0.7072258
1.5040323
0.93704164
0.8201144
1.1330999
0.64816535
0.67628306
0.76290756
0.5242863
0.65804875
0.8002816
0.8842649
0.665393
0.5834939
0.67596847
0.6346811
0.679783
0.6576406
0.5113378
0.679174
0.6424229
0.52986187
0.6772778
0.6070477
0.48981792
0.5711876
0.6568126
0.64232063
0.6048864
0.5979096
0.57430065
0.5870782
0.61354995
0.7032591
0.6166616
0.58832085
0.74093693
0.6272183
0.886881
0.71611154
0.89694184
1.3441808
0.9367882
0.4601404
0.49688914
0.52090573
0.514007
0.48824298
0.53666925
0.43386415
0.57328075
0.55346465
0.61379814
0.7096714
0.9097934
0.87084556
0.88907546
0.5915953
0.54535973
0.40756977
0.3911095
0.41680798
0.4833663
0.4838474
0.5643595
0.5237096
0.59293807
0.5877367
0.6216103
0.67477036
0.8311263
0.74259317
0.47813
0.5076591
0.49436483
0.5222764
0.5183333
0.50920355
0.8228524
0.5432828
0.6475315
0.80359215
0.6482969
0.6433282
0.52748185
0.56520426
0.57354635
0.5347246
0.50560313
0.5483055
0.5183025
0.5939743
0.60060847
0.54759675
0.55380166
0.5584483
0.500382
0.5532161
0.56551063
0.53763133
0.5068828
0.55064535
0.6231067
0.7096853
0.77327484
0.62621456
0.5979906
0.5184936
0.54210377
0.47945502
0.570297
0.5294512
0.47616196
0.51055384
0.54083985
0.54312605
0.4980196
0.5479433
0.6562231
0.6060504
0.52032375
0.66324353
0.7038036
0.77615345
0.7080388
0.7609739
0.969028
0.765752
0.872313
0.56519514
0.65861946
0.75639933
0.75290745
0.80633855
0.70933837
0.72290134
0.73581
0.6647393
0.67030466
0.70009506
0.7074995
0.8816883
0.6629261
0.6328242
0.61501616
0.590748
0.6048184
0.6418166
0.58495337
0.53641903
0.6229326
0.64252335
0.6503875
0.6583459
0.7450879
0.7574091
0.75242317
0.75781536
0.78632015
0.81567883
0.6264342
0.6510611
0.6776839
0.60047746
0.643236
0.7295153
0.7753942
0.6842429
0.663443
0.7424896
0.7008731
0.71019024
0.6330489
0.5610632
0.6678442
0.6555189
0.71307313
0.65754724
0.676056
0.6656517
0.6804982
0.69314283
0.6694041
0.7615434
0.745573
0.72218174
0.795428
0.6932884
0.7705847
0.78136116
0.7928519
0.6426123
0.61109525
0.58152014
0.6089435
0.63212115
0.68125767
0.71474266
0.6204375
0.6329892
0.7906075
0.76531035
0.5796141
0.642373
0.6619237
0.5899672
0.6315301
0.6540717
0.6615769
0.6481721
0.6446332
0.65653336
0.6238062
0.5724263
0.66759753
0.6459293
0.6724651
0.6681548
0.6738933
0.7118677
0.69589025
0.7094656
0.6582634
0.6910404
0.7884623
0.7199296
0.70868826
0.6706004
0.6678594
0.6688173
0.69923764
0.7143339
0.7379695
0.7000256
0.7199741
0.7364726
0.7092185
0.7439116
0.7564536
0.6991904
0.7198938
0.6568244
0.6182449
0.61842066
0.69034106
0.65659815
0.64051723
0.6615869
0.6994977
0.7077629
0.6737602
0.7102588
0.6313539
0.6852539
0.6531306
0.7102478
0.726295
0.73124284
0.70571643
0.64329845
0.6728811
0.6837473
0.69898736
0.78851086
0.6494375
0.75588983
0.73866236
0.8351091
0.776419
0.88219595
0.79880005
0.840754
0.8690402
0.8768905
0.6246888
0.65371263
0.68035674
0.6524585
0.5721267
0.6726747
0.6850161
0.73836195
0.6240332
0.63213897
0.5995844
0.65296394
0.7928176
0.6754263
0.65270746
0.5750873
0.68578875
0.7060425
0.7315786
0.6503291
0.5913952
0.72819024
0.69247395
0.7557392
0.7009551
0.6969801
0.82827467
0.81971914
0.64610523
0.6388475
0.76677114
0.71533227
0.8313316
0.7516248
0.7365566
0.8035716
0.8085277
0.84751225
0.8641969
0.87246066
0.95215124
0.83345336
0.7897089
0.8274374
0.86090237
0.7881044
0.789088
0.85632586
1.0002148
0.8519675
0.9479759
0.91638994
0.7357044
0.9632271
0.80599207
0.824836
0.89839983
0.8817522
0.7631758
0.891655
0.81953806
0.80794764
0.87742776
0.8827544
0.90397936
0.93377274
0.9869351
0.8577766
0.8291878
0.9072229
0.8514874
1.0152073
0.98747283
1.1122509
0.88090605
0.92551136
0.8900887
