uppu-02.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.5224724
0.611688
0.41063344
0.54528034
0.75127965
0.814922
0.6183046
0.9272619
0.6949513
0.62148803
0.84769773
0.8874633
0.50400925
0.7971239
0.795637
0.583435
0.69710463
0.9263529
0.3110427
0.9662528
0.4890595
0.57608557
0.71204156
0.7170759
0.82416683
1.143572
1.0415007
1.5755051
2.0728397
0.7314879
0.8355156
0.75243914
0.66398525
0.8598076
0.6671553
0.5950216
0.7437462
1.0512761
0.6186782
1.2997633
0.8533982
1.2393258
0.9112102
0.66590476
0.4289323
0.501557
0.6116924
0.36026704
0.7169133
0.4701098
0.45855638
0.62952775
0.7195406
0.5175892
0.5425449
0.7622633
0.74588716
0.90381616
0.5940319
0.40039936
0.5769817
0.5363523
0.54649365
0.56795424
0.59630007
0.6541743
0.61434245
1.3237224
0.6849922
0.48509908
0.6352993
0.55509025
0.5193311
0.73554754
0.7039475
0.5958962
0.659461
0.60540473
0.7012932
0.4499619
0.71286523
0.6560947
0.58459944
0.739735
0.6632718
0.6475899
1.0353585
0.7524495
0.8191168
0.7552393
0.5879101
1.0876614
0.66087586
0.49490258
0.5251848
0.94081086
0.5118651
0.6922691
0.5147323
0.6744914
0.7854976
0.45712024
0.55773723
0.49594775
0.72222626
0.54496443
0.58506596
0.6307018
0.6942416
0.78869337
0.62632316
0.5431854
0.47079885
0.66656035
0.56143594
0.5963824
0.72668684
0.65157986
0.62497
0.8664063
0.63947684
0.69942296
0.5393097
0.6600449
0.88220394
0.9615939
0.9785338
0.86853355
0.64216995
0.63267785
0.7059096
0.54397404
0.60367525
0.74494135
0.95921266
0.64613175
0.72134143
0.4255603
0.6050905
0.61080825
0.78267074
0.66886
0.5736866
0.5143282
0.67332757
0.5246562
0.49526343
0.55023396
0.47520605
0.62497133
0.64355415
0.59854645
0.78641313
1.0166527
0.9948451
0.7802914
0.75658226
0.7506166
0.8645772
0.68519574
0.64161766
0.5203242
0.47521764
0.7567805
0.80101764
0.64764935
0.7524874
0.44130528
0.5775607
0.6674929
0.6116867
0.65826654
0.64058745
0.52396977
0.54319805
0.557849
0.70410013
0.51243836
0.67236304
0.5813802
0.78574497
0.79941195
0.7349354
0.8657303
0.69434893
1.1968638
0.98321944
0.7213542
0.73394537
0.8494388
0.7971575
0.7069114
0.6427493
0.6457218
0.6134027
0.64522916
0.65596247
0.43017203
0.53394645
0.56367034
0.43159625
0.5269556
0.61623263
0.55241126
0.6648089
0.5964096
0.46801412
0.46473685
0.65450513
0.84261245
0.76087713
0.6836707
0.6163271
0.68653554
0.7524175
0.5871953
0.55396765
0.7027659
0.88040394
0.643993
0.7360747
0.6302421
0.60242385
0.5042584
0.6263521
0.7990958
0.4994831
0.5400844
0.5855498
0.67915994
1.1240814
0.71764815
1.033847
0.64650285
0.5682626
0.6630012
0.66133624
0.58398455
0.64707303
0.5965792
0.73921114
0.77686167
0.85855234
0.704819
0.76977587
0.72549385
0.66799855
0.72395265
0.66007733
0.79173005
0.7459808
0.6724272
0.5455099
0.6732808
0.7384429
0.84532064
0.8366161
0.7994344
0.7401559
0.63019764
0.6234161
0.58084136
0.6818327
0.66040057
0.66818565
0.5942381
0.7112854
0.5828578
0.82867205
0.5874841
0.6129241
0.58072716
0.7420917
0.7677043
0.68062127
0.57206386
0.47387892
0.65446496
0.4381867
0.5567621
0.6824438
0.6215817
0.70351905
0.65760666
0.5693325
0.75490147
0.65709835
0.6372058
0.48867923
0.5502103
0.652097
0.7426122
0.6212347
0.66816014
0.6456413
0.52190876
0.6348206
0.49939114
0.64273244
0.5253139
0.62701994
0.51628864
0.43430713
0.58490324
0.55603415
0.63652605
0.56094694
0.839719
0.55453825
0.704287
0.71377504
0.7516992
0.62967354
0.69903344
0.66781354
0.76438
0.70297897
0.49664834
0.6749777
0.6891101
0.53771025
0.73412114
0.61761826
0.6866452
0.5756352
0.8228985
0.7992976
0.5730214
0.74375975
0.7475799
0.5987864
0.6430807
0.7270176
0.5347722
0.5602741
0.61232585
0.69316715
0.8805101
0.9801514
0.75599235
0.9031048
0.7116991
0.8004703
0.85368985
0.70035684
0.81465733
0.7351299
0.6240358
0.64857364
0.8897716
1.1414044
0.8530326
1.2272012
0.6122536
0.55513334
0.70247364
0.8098052
0.84093934
0.9299554
0.5746224
0.5379506
0.6968152
