pppp-00.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.5244287
0.7652519
0.72190356
0.8114766
0.51982516
0.81634104
0.81346
0.6157039
0.7403686
0.65044826
0.6394463
0.7168386
0.79710513
0.6469202
0.7955901
0.8284337
0.7602143
0.80184495
0.64641154
0.8140651
0.47257903
0.643691
0.55803466
0.6206392
0.58599967
0.78917694
1.7286998
0.97125065
1.23857
1.278133
0.9609399
0.7492346
1.6521871
1.2515715
0.7309687
0.9734804
0.62133366
0.6770842
0.7008728
0.8608683
1.5089335
1.4272974
1.2164985
0.6590069
0.6428723
0.60356855
0.59758765
0.56809425
0.59960485
0.6335175
0.5625646
0.61833686
0.59997404
0.62020636
0.5622207
0.5925613
0.60793084
0.61887234
0.5732216
0.5758753
0.6944334
0.67446864
0.6593726
0.5948689
0.62435764
0.5837568
0.5806623
0.6113997
0.6053704
0.5965664
0.58171844
0.8037018
0.7590708
1.0905474
0.71136993
0.77164584
0.82053196
0.7943945
0.6623616
0.7310556
0.72768956
0.76595443
0.6720383
0.69274
0.8367445
0.7704006
1.0317386
1.291357
0.8623054
0.81338763
0.7408924
0.70129836
0.66197866
0.5979678
0.5919235
0.6396376
0.6008194
0.6546249
0.6301558
0.8023782
0.76530844
0.8279869
0.7729257
1.0095323
0.8244713
0.88753253
0.88757855
0.8738339
1.2039641
0.78573185
0.7721677
0.72264177
0.70843524
0.68225
0.66450715
0.70823616
0.78844583
0.74463874
0.7563782
0.6902464
0.72319555
0.6813098
0.71188486
0.67269343
0.68755996
0.63733697
0.6541187
0.6612577
0.65648633
0.61744374
0.64051306
0.66225195
0.64721805
0.66937786
0.70026976
0.7246584
0.67899793
0.68661445
0.6507506
0.70885533
0.7420609
0.73713326
0.6999775
0.7891368
0.7175281
0.75210387
0.7784091
0.8117572
0.8369987
0.84918314
0.94246256
0.8273116
0.866441
0.80216146
0.87489766
0.7536065
1.0076364
0.86309594
0.7417887
0.7488216
0.70941836
0.71558005
0.72544134
0.71522313
0.7800518
0.8656571
0.7582428
0.8411489
0.7668663
0.796823
0.85052043
0.8491336
0.81368685
0.73373246
0.74234194
0.76699567
0.82575357
0.7298447
0.73418045
0.7227376
0.80107594
0.7470178
0.8724895
0.7040849
0.67232305
0.71330523
0.7560947
0.7164537
0.7856495
0.8095431
0.709643
0.70309186
0.68984956
0.7367668
0.7256185
0.7242662
0.7338618
0.7658006
0.77644557
0.7032351
0.6849651
0.6900423
0.6973886
0.69945204
0.68492734
0.67894846
0.7180459
0.75220925
0.7826452
0.7724533
0.8608174
0.7852165
0.7397512
0.77215195
0.8264899
0.74836683
0.8893929
0.83529395
0.8376623
0.76208895
0.80430615
0.8105915
0.7538311
0.8627267
0.7670098
0.73674184
0.71065253
0.7504591
0.7045026
0.7685947
0.803929
0.7473915
0.82797724
0.7412452
0.7904863
0.72826564
0.73273855
0.7596815
0.7586336
0.7938461
0.72787285
0.71255434
0.7257944
0.72628397
0.7277432
0.71312743
0.6933046
0.7038346
0.7316631
0.72284746
0.8357037
0.7391645
0.7421183
0.7927286
0.78391564
0.7294217
0.73399264
0.77036494
0.7528809
0.7540444
0.70752484
0.7675501
0.73878205
0.7403188
0.8079072
0.8109554
0.8311397
0.76446366
0.74279237
0.7530854
0.75962293
0.73325247
0.72998863
0.69896084
0.7305592
0.7266269
0.740721
0.7777892
0.7548686
0.8079241
0.80374825
0.89784753
0.8898005
0.7947389
0.80365473
0.77054286
0.7511301
0.7559008
0.7327823
0.75686556
0.766527
0.7329197
0.7569435
0.76880795
0.74742836
0.74351335
0.7870223
0.8054218
0.7860434
0.81211793
0.82798207
0.8228107
0.8142658
0.75371486
0.7571281
0.7729452
0.7814298
0.80651516
0.78995097
0.7639093
0.84208137
0.8138156
0.7940968
0.8831364
0.93499666
0.88760287
0.91131383
0.79761004
0.7764627
0.8743338
0.74780893
0.7712223
0.8154246
0.72672004
0.73348516
0.74651384
0.76237947
0.74861145
0.7405931
0.75296086
0.7544346
0.7373233
0.73921627
0.7474607
0.77826554
0.78755987
0.75749576
0.7615221
0.76755136
0.78565395
0.80795187
0.76745707
0.758291
0.77554995
0.78204244
0.7755799
0.7627283
0.8066437
0.7911561
0.8383419
0.7837365
0.83039236
0.7890436
0.76850605
0.8094972
0.8124431
