ppup-02.csv0
0
0
0
0.47773695
0.52330524
0.6163281
0.7584788
0.74774784
0.63226885
0.7253265
0.72805774
0.7217215
0.7036947
0.55533254
0.6065399
0.53898716
0.6474774
0.74750555
0.47625512
0.65503263
1.4021512
0.8253752
0.7005486
1.0319297
0.50338244
0.49868435
0.45810422
0.44417435
0.5036021
0.6694074
0.78246677
0.60407984
0.47744527
0.543114
0.43072858
0.47719517
0.4259351
0.37213138
0.47195125
0.4079366
0.37489808
0.48701188
0.37004623
0.45529154
0.4451507
0.4680474
0.48991114
0.482667
0.50365174
0.41644332
0.42659608
0.45842424
0.4957467
0.45007432
0.4257995
0.3370879
0.2904756
0.4432801
0.43553713
0.6949423
0.9289678
0.66771543
0.45092383
0.45641774
0.5255434
0.46393102
0.46578822
0.535474
0.36747488
0.53571403
0.5452996
0.5309541
0.6939848
0.8707065
0.845807
0.8383067
0.52795905
0.55022687
0.46316785
0.5012966
0.47684026
0.5447196
0.51368725
0.6197147
0.5290046
0.5646565
0.54390305
0.53225285
0.64112496
0.73124117
0.7123946
0.4570568
0.54152036
0.4504559
0.49285084
0.59362143
0.5137707
0.82222223
0.56641155
0.6335369
0.8089471
0.6838148
0.6014325
0.4488829
0.47869387
0.4950804
0.42076382
0.41419935
0.46570858
0.41557673
0.49454495
0.5028702
0.4183267
0.4630275
0.45368916
0.43859482
0.42001745
0.4161051
0.47147763
0.42500046
0.4562549
0.5265294
0.6048553
0.66396147
0.5035142
0.48707452
0.49881867
0.61354965
0.5259765
0.52308524
0.71011156
0.7429578
0.7871146
0.7302731
0.6625466
0.6321865
0.68387496
0.93605626
0.73263687
0.90385276
0.6426693
0.6829775
0.67154545
0.7448917
0.64823276
0.83383584
0.6235652
0.70497197
0.69212747
0.7434545
0.7268185
0.6637613
0.7413271
0.62523496
0.6278734
0.53861594
0.57639635
0.58772314
0.5923412
0.59227145
0.7872364
0.54670227
0.59529865
0.52943367
0.529836
0.51240677
0.51523596
0.5149806
0.51404935
0.5153718
0.5394429
0.50145364
0.5533742
0.57813436
0.5864581
0.5598438
0.5762912
0.56335205
0.5863861
0.59024984
0.5880649
0.6370298
0.55268466
0.55959034
0.5996508
0.6299234
0.6613394
0.59598005
0.73158413
0.63840437
0.6486214
0.58474517
0.62348664
0.70850366
0.6154226
0.63401777
0.59469056
0.64739734
0.6277132
0.6298952
0.61287063
0.64092094
0.6111386
0.6411632
0.62649554
0.76443356
0.6131618
0.766013
0.7680554
0.77212906
0.8799937
0.65054
0.5792551
0.5281576
0.5469347
0.59841126
0.6133177
0.52165633
0.5545335
0.6658895
0.64711916
0.5107939
0.48608175
0.5353872
0.56090975
0.52398574
0.52958614
0.5751699
0.5750802
0.5668335
0.5556692
0.5278568
0.5384578
0.5684315
0.5811484
0.59747636
0.56427634
0.54789793
0.5878289
0.5762133
0.57782745
0.53651255
0.5281378
0.6117926
0.5913562
0.562625
0.49610668
0.5423027
0.561984
0.55666804
0.5728311
0.560808
0.573554
0.5903894
0.5900843
0.62720615
0.61245805
0.62122977
0.5682615
0.557797
0.5754446
0.5074156
0.54291916
0.5560082
0.5464853
0.55217016
0.59186006
0.52729577
0.57148606
0.5964635
0.5726996
0.49768376
0.5353537
0.53087884
0.5291155
0.5769866
0.5612489
0.55289054
0.49701753
0.53858966
0.5181162
0.5765566
0.63624626
0.57143533
0.5126591
0.5548459
0.5612513
0.5575955
0.55124134
0.5850556
0.5210191
0.5764464
0.54954946
0.65112454
0.558996
0.5928432
0.57945573
0.52763194
0.5601622
0.49287575
0.58540326
0.5398245
0.53753686
0.50414944
0.5422639
0.70113784
0.5647604
0.5255793
0.6213922
0.670517
0.6882406
0.64918333
0.62159
0.5858453
0.6418922
0.59509003
0.5884099
0.5987022
0.64294475
0.7711192
0.72930753
0.572036
0.5715913
0.62667114
0.5775623
0.62566066
0.6300379
0.6857961
0.68765557
0.7246486
0.72347945
0.7639119
0.7589028
0.8412327
0.6624892
0.6160371
0.6710442
0.65111816
0.60132676
0.5897048
0.64589787
0.7534953
0.8458668
0.89739275
0.9504844
0.9242806
0.95037967
0.8369403
0.87073183
0.9260824
0.9098726
0.85137695
0.9673447
0.9338743
0.9018264
0.9392378
0.9322006
0.94533104
0.9685903
0.9509589
0.87559694
0.8421083
0.8667434
0.88777685
0.96655786
1.0415984
1.152749
0.9762777
