ppuu-01.csv0
0
0
0.49344763
0.56255865
0.6607243
0.727279
0.5741502
0.6995488
0.71181625
0.64440715
0.7501825
0.62039477
0.68457633
0.7063609
0.67368156
0.60989094
0.57548124
0.6833875
0.70277035
0.59538007
0.6225952
0.6569195
0.6098315
0.6657938
0.6562867
0.59573776
0.5430868
0.53964233
0.58660835
0.6137433
0.64897954
0.5703808
0.56688136
0.53473455
0.60550296
0.59093404
0.5873412
0.6276323
0.4499656
0.5943944
0.56059104
0.58189523
0.6981951
0.59519607
0.690728
0.58100086
0.5506031
0.6263437
0.57527095
0.59351563
0.65040046
0.5294993
0.5883548
0.6269456
0.5679251
0.63246924
0.55121756
0.6666526
0.58045983
0.57910377
0.57883584
0.59546435
0.6356886
0.6042453
0.64051586
0.6367835
0.6173565
0.6785031
0.59660953
0.672123
0.66294783
0.66413474
0.63105726
0.5831129
0.6255605
0.6524088
0.6226318
0.68006337
0.6329113
0.6346741
0.6359062
0.6701528
0.56784475
0.67410374
0.630548
0.6983666
0.62755096
0.6571663
0.621759
0.59926075
0.66820234
0.61000127
0.60393435
0.6155869
0.60546744
0.63110113
0.61250746
0.71605206
0.5521637
0.626841
0.616956
0.6452474
0.62952584
0.6381281
0.63050556
0.5598586
0.63804513
0.6656626
0.6162054
0.63919026
0.64665776
0.62878215
0.5878095
0.6527954
0.6718653
0.64364856
0.62780744
0.68101597
0.6481233
0.68004686
0.6803474
0.72669685
0.67837185
0.6597177
0.7111576
0.64416426
0.6667551
0.6935552
0.68114984
0.6674839
0.6416011
0.66425365
0.6439531
0.68540627
0.68354833
0.65036523
0.6734098
0.6818729
0.65549356
0.74297017
0.6883526
0.6920303
0.6532825
0.6973953
0.66076046
0.6682485
0.6619248
0.6468971
0.6413912
0.7075944
0.67772824
0.7035593
0.6959858
0.6770014
0.6942069
0.6816907
0.66886073
0.68282783
0.72089946
0.7036506
0.7009154
0.63072205
0.6412171
0.66081667
0.69711316
0.728602
0.67041945
0.6894169
0.70345527
0.65921724
0.7409166
0.66962427
0.64431554
0.7335068
0.71764237
0.6541403
0.66837776
0.66090137
0.7007489
0.6601675
0.6341414
0.6785707
0.6554602
0.67536634
0.6843176
0.68585604
0.7087758
0.6808122
0.678565
0.66858524
0.69075763
0.6832573
0.6914658
0.70257515
0.66272575
0.66044116
0.6697604
0.6717395
0.6412654
0.63789964
0.6796512
0.6731364
0.67879725
0.68888146
0.6629786
0.6622816
0.69327784
0.74405533
0.6995587
0.6761901
0.6839216
0.71756065
0.6761009
0.68583894
0.71857905
0.75166035
0.74624985
0.7428773
0.7220538
0.699821
0.74104315
0.6841007
0.7558604
0.72297
0.74574155
0.76681286
0.786498
0.7907301
0.7774236
0.73975646
0.7506273
0.76299715
0.6573799
0.73352975
0.69206023
0.6637902
0.66704524
0.6710081
0.6368232
0.6409018
0.6677986
0.6342597
0.64368635
0.65474945
0.61074716
0.6226712
0.6366886
0.64756364
0.6249298
0.65267795
0.62727886
0.6275565
0.6183895
0.62875926
0.59038633
0.56173855
0.6078419
0.5944621
0.57383233
0.5823086
0.5973468
0.5670417
0.5785702
0.58795434
0.5538277
0.5614418
0.5562994
0.5759914
0.56869185
0.55926
0.57935536
0.5564783
0.56961215
0.5814985
0.5550352
0.55059916
0.5552173
0.57755274
0.5706786
0.57043046
0.57566273
0.5580575
0.55850905
0.57321453
0.54289013
0.56845915
0.58047277
0.5559546
0.5677022
0.56169486
0.56796366
0.55397755
0.5559647
0.56898475
0.54925305
0.5965157
0.5682084
0.56084377
0.56388247
0.5535854
0.56072325
0.5599696
0.5711525
0.5520194
0.55686545
0.5577976
0.5646957
0.543402
0.55428946
0.54233676
0.5671689
0.5624031
0.54739505
0.56201106
0.5507405
0.55207705
0.57305294
0.5427792
0.55775446
0.57977253
0.5760882
0.565214
0.5635925
0.56910205
0.5545078
0.5729449
0.5644915
0.5752032
0.57095146
0.55040216
0.55936015
0.5435705
0.5647652
0.5527869
0.55153745
0.5493154
0.5535443
0.5487421
0.54737365
0.5549138
0.5518727
0.55333954
0.5545148
0.54311
0.54751414
0.5545656
0.5498911
0.55959177
0.553997
0.5637745
0.5677938
0.565905
0.5600054
0.5706525
0.5666935
0.5606962
0.562568
0.56510717
0.57558537
0.5498592
0.56766677
0.5602161
0.5661737
0.548898
0.57412255
0.55317307
0.5733142
0.5593795
