uppp-00.csv0
0.4429978
0.6210735
0.6993642
0.8289401
0.5978851
0.67455786
0.74650705
0.8632386
0.5110988
0.6176766
0.55831975
0.67494565
0.85138065
0.4850916
0.5671909
0.62913406
0.6690302
0.7266604
0.65931123
0.69223684
0.56257015
0.5250247
0.59408337
0.6028783
0.723237
0.5370504
0.5062794
0.7540163
0.5912889
0.62234205
0.70385313
0.7125643
0.7000135
1.3411378
0.69490427
0.6101519
0.5920067
0.5213142
0.6724563
0.6311132
0.54161036
0.62970114
0.6269792
0.5818978
0.67443794
0.55081993
0.5798851
0.53201914
0.65327114
0.7210164
0.66304874
0.56300455
0.43637288
0.64552253
0.5801787
0.6602639
0.6019188
0.74622446
0.47263882
0.6139012
0.53312856
0.59157264
0.69404364
0.6107814
0.66723806
0.6368132
0.60655576
0.6234224
0.57539594
0.6274325
0.6761857
0.48195058
0.63485944
0.6805643
0.57629585
0.57166034
0.56882024
0.6588036
0.62426865
0.7171315
0.6339008
0.7266947
0.47713637
0.5510803
0.6194906
0.64756775
0.6732947
0.66821283
0.62567836
0.6056648
0.5991193
0.67861044
0.63870573
0.5931016
0.59776413
0.7172777
0.92748994
0.63054514
0.7813938
0.7868094
0.4930776
0.6624733
0.54296964
0.5657962
0.63283926
0.83076304
0.73066455
0.708504
0.72628915
0.7865414
0.8493824
0.55200684
0.5793849
0.66340685
0.5800403
0.71283674
0.93503535
0.72428894
0.6091638
0.6091963
0.7168621
0.6128207
0.672685
0.7042453
0.74969214
1.1244242
1.8993293
0.9263756
0.979381
1.3359448
0.9738646
0.6661209
0.71468925
0.6716881
0.60342246
0.62793785
0.5703082
0.5831031
0.6746598
0.6374778
0.61165476
0.5461224
0.67289996
1.1005371
0.7483909
1.1091087
1.3163874
0.9302294
0.6258447
0.6358054
0.59050137
0.6438262
0.6471186
0.60010916
0.609036
0.83153284
0.63675284
0.744138
0.90708166
1.001415
0.74120724
0.9208829
0.75324494
0.63291943
0.7110422
0.722469
0.7151022
0.97369933
0.63685405
0.729057
0.5454885
0.65354973
0.68317056
0.60250056
0.61560583
0.668607
0.5969763
0.9004185
0.99787545
