upuu-01.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.4410777
0.53796023
0.7354012
0.6888887
0.6794281
0.50293124
0.6430749
0.59786886
0.5611378
0.506747
0.60763437
0.48617548
0.5123561
0.49254072
0.6244433
0.5549987
0.65325725
0.6880662
0.6497714
1.3583052
0.8759306
0.8875784
1.0850445
0.46169114
0.68619686
0.59051126
0.61306185
0.5664262
0.5258714
0.59051293
0.5637719
0.6435791
0.5533017
0.5791867
0.57194847
0.5925678
0.52666515
0.6386167
0.63973045
0.5727729
0.5355804
0.59575504
0.58443546
0.59371716
0.55001104
0.5569937
0.57997406
0.6254
0.5864305
0.52779555
0.5727042
0.58586985
0.6370976
0.5479409
0.54420555
0.5718955
0.53696775
0.47147554
0.55416465
0.520959
0.5053808
0.5457578
0.5344565
0.48286664
0.5048861
0.5444118
1.4320943
0.5525053
0.42620406
0.56209403
0.50193
0.48304722
0.53143513
0.4629184
0.5642665
0.5878765
0.65659416
0.9259594
0.5586084
0.8443151
1.0340141
0.6281699
0.6412938
0.75403756
0.7090285
0.5318994
0.56324476
0.5317923
0.53432846
0.5461138
0.611756
0.47353736
0.46196148
0.5130379
0.47506723
0.47215524
0.50012743
0.46953705
0.5247415
0.46773818
0.57673097
0.6211819
0.59387416
0.51226264
0.60193634
0.64556384
0.5498608
0.57798856
0.52878517
0.59197253
0.87798315
0.6285087
0.75223494
0.80577135
0.76581967
0.5672481
0.6360876
0.62109584
0.54840505
0.5123216
0.5123646
0.51961684
0.6473825
0.68193376
0.5643385
0.6142236
0.5794086
0.6155586
0.6178411
0.6371402
0.63847333
0.5810808
0.5769914
0.60980797
0.52253586
0.47636467
0.57320213
0.54017466
0.71808565
0.66339505
0.52937317
0.5430104
0.5745415
0.5099058
0.48484817
0.51385593
0.4936866
0.5154814
0.51990175
0.53246933
0.65014344
0.5596878
0.6594972
0.7008297
0.49581543
0.4777986
0.5647726
0.53348875
0.5653251
0.71152294
0.68499094
0.5761704
0.76643926
0.6082653
0.5237305
0.5056588
0.5517269
0.6474041
0.6429789
0.68341786
0.6329976
0.58281296
0.5539897
0.53358805
0.5329539
0.6206426
0.5784932
0.7887276
0.59231424
0.55935025
0.55100566
0.64787334
0.78874165
0.56062686
0.67233104
0.59475744
0.6565999
0.6412116
0.7553965
0.5712553
0.54756963
0.51803607
0.50846446
0.57323915
0.57909757
0.5408452
0.49226424
0.58449095
0.5591985
0.6354584
0.59775674
0.58255494
0.5884534
0.53231156
0.54372716
0.5798495
0.63753384
0.70502657
0.7684447
0.61903965
0.848513
0.58037597
0.5234985
0.5209293
0.5609211
0.5701578
0.5879987
0.61664736
0.7669363
0.70182186
0.755428
0.772338
0.69667816
0.860423
0.76509845
0.56560564
0.49525926
0.49168703
0.5162774
0.6375304
0.6267137
0.76715654
0.7039085
0.78304905
0.7793189
0.7782644
0.6635404
0.6717503
0.62357664
0.63049597
0.6332552
0.64429444
0.63754547
0.6650753
0.6798052
0.69337827
0.698602
0.62727475
0.64311796
0.63149303
0.6221067
0.5690853
0.6174791
0.58805066
0.52756757
0.5735323
0.58055216
0.63876635
0.57508564
0.5608661
0.57039666
0.6508811
0.7054601
0.65147007
0.6057965
0.675548
0.72136444
0.5972739
0.63333094
0.61134803
0.6223594
0.7170603
0.6775763
0.6137822
0.59940153
0.58236706
0.65324247
0.7025009
0.6474896
0.6965825
0.58125967
0.6289827
0.5992588
0.667093
0.63639444
0.80186176
0.6806366
0.7107525
0.62085444
0.6244696
0.6648576
0.7365859
0.7532301
0.7956118
0.6883885
0.5987689
0.5579121
0.57166725
0.5684086
0.6075985
0.5915609
0.6129191
0.57858634
0.69085884
0.7105466
0.6848641
0.6655235
0.68556726
0.6672904
0.87864125
0.7061812
0.66803944
0.62007415
0.5707038
0.67900693
0.59800786
0.5245112
0.55798066
0.54457337
0.55123395
0.5772466
0.6452137
0.54689705
0.57642984
0.6507093
0.6234174
0.5898708
0.67955875
0.60203594
0.64556277
0.56449866
0.67726845
0.55504954
0.58616483
0.5535181
0.5297502
0.59155285
0.47489074
0.5400889
0.5593076
0.57526016
0.5959208
0.6765702
0.5936466
0.5447899
0.6124325
0.56984437
0.6126605
0.58276105
0.57760376
0.63337624
0.63838315
