uuuu-00.csv0
0
0
0.7402358
0.58055615
0.97272044
0.7828148
0.5785433
0.8844252
15.206799
1.4744345
0.57291883
0.8083135
0.30849767
0.30849767
0.67579144
15.043958
2.4377823
0.30849767
0.80588764
0.6061483
0.93093777
16.561647
2.330769
12.737055
5.5628033
0.5251084
0.8578313
0.94018084
0.9548191
1.4644177
0.6452306
0.70094544
0.82845175
2.4648712
2.16028
0.8748592
0.8840379
0.93603337
1.6105028
0.6676901
1.0723608
1.1107581
2.2596242
0.8602356
1.4165865
1.2585473
0.9417871
1.1363863
1.3260814
0.91885406
0.87151724
0.76664966
1.1424992
0.91051096
0.91115415
1.3944247
1.0105691
1.1834474
0.8575154
1.3501894
0.79975045
0.9203361
1.0437846
0.8697148
0.89588076
0.896796
0.77582014
0.96813065
1.0007197
0.9748789
0.98593956
0.84259695
0.93037647
0.8164941
0.85990965
0.8528509
0.83121246
0.86624134
0.80728996
0.8138708
0.8442404
0.9095177
0.913623
0.74037546
1.2538427
0.96224624
1.1112882
0.96039027
0.89486724
0.8831295
1.1447073
0.9562346
0.8101663
0.8347991
1.0064961
0.9201507
0.9336405
1.0693538
1.5714307
1.0437415
1.0021704
1.0473944
1.1380223
0.9225751
0.86928344
0.93789566
0.92808294
0.9914799
1.1070207
1.0587933
1.3153977
1.0580994
1.0710485
1.0175396
1.0533766
1.0485715
0.9456457
1.0849496
1.3734001
1.0337687
1.0930805
1.1653805
0.9884156
1.0059141
1.0606904
0.97238857
0.9463656
0.9536578
1.178757
1.0358937
1.0113282
0.91014373
1.1178373
1.0992134
1.2445904
1.0427915
1.1056029
0.9366655
1.0515946
0.9032387
0.8837093
0.9593372
0.9410147
0.8987563
0.89898473
0.90670776
0.9591494
0.9300774
0.9591548
0.94697094
0.92122567
1.0896007
0.8789141
1.1104292
0.9164233
1.0974251
0.98615336
0.9322514
1.214733
0.94193166
1.17068
1.0888004
1.3657482
1.0569097
1.1029111
1.4029182
1.0008461
1.0190923
0.94751376
0.95502406
0.8668317
0.93503296
0.91910636
0.9862172
1.1494895
1.015063
1.1443849
1.1367362
1.1065271
1.0457431
0.9512881
1.0260241
0.9510779
0.9094798
0.984508
1.1227465
0.931695
0.94677806
1.1515862
1.2207551
1.0141245
0.9476082
0.8797387
0.91850513
0.88837326
0.851785
0.8608054
0.8686625
0.8665086
0.88527924
0.86560977
0.932286
0.9825218
0.9477844
0.8819146
0.9118912
0.9038287
1.0123333
1.0448836
0.9253245
0.8980183
0.9415225
0.91581446
0.91247964
0.96064126
0.9684403
0.9968345
1.049816
0.95698154
0.97802764
1.0555837
1.0174435
0.878032
0.89537454
0.9183428
0.9188386
0.9150626
0.90452546
0.9253559
0.8673425
0.97359073
0.9284107
0.9608326
0.89156175
0.86613464
0.93140614
0.86161995
0.8569104
0.8440954
0.9702905
0.9673755
0.997956
0.92210627
0.95119447
0.9050113
0.9715642
1.038795
0.9838947
0.9419395
1.018374
0.94523835
0.97586447
0.98667085
0.99348086
0.9478979
1.0383396
0.9251971
0.943216
0.96925116
0.93382
0.95753837
0.9502267
1.0106115
1.0677569
1.085877
1.0935841
1.1234354
0.91199064
1.0522453
0.97101605
0.9685258
0.9448594
1.0212278
1.1016878
1.0303726
1.0536556
0.9673641
1.0007671
0.9287815
0.87335914
0.94654757
0.8862857
0.9383502
0.953244
0.95081145
0.9800651
0.95295256
0.9336477
0.9336391
0.9791941
0.9280022
0.9262585
1.0408049
1.0886996
1.0860223
1.0395669
1.0326854
1.0605705
1.1840286
1.0595047
0.98160964
0.9791309
0.9557018
0.94041306
0.88651675
0.9298335
0.9380934
0.9515158
0.93592197
0.94446254
0.995488
1.0507929
0.9165924
0.9672708
0.8915666
0.9306173
1.107114
1.0755949
0.99536353
1.0493118
1.122501
1.2295607
1.0320337
1.0238194
1.1049608
1.0285709
1.0398358
0.98834133
0.99010235
1.0409956
1.0912521
1.0324239
1.056708
0.95535004
1.0857692
1.0261267
1.1005381
1.1203175
1.0196289
1.0438713
1.1034857
1.0002451
0.98010767
0.9256255
1.0076907
0.90971345
0.9364936
1.0226828
0.9727262
1.0505928
1.0048473
0.9422546
0.9692732
0.97148395
1.0462608
0.91294265
0.9058115
0.97698015
0.97586757
0.9498784
0.9476818
0.95477486
0.9652105
1.0329578
0.936322
1.0082438
1.0519422
1.0172702
1.0623629
1.021485
