pppu-02.csv0
0
0
0
0
0.6046072
0.49925497
0.6910592
0.68111587
0.6844209
0.6834632
0.7267103
0.58041793
0.68744904
0.6629604
0.61558694
0.6370059
0.50126964
0.51821923
0.528132
0.5064737
0.46890187
0.49890018
0.57407975
0.53313774
0.62730396
0.5084159
0.58736944
0.5789831
0.6251059
0.58923674
0.61177933
0.54926264
0.6293241
0.6526694
0.67103064
0.71307874
0.4737339
0.51122886
0.60651565
0.62716633
0.65126747
0.6830868
0.66425735
0.6730348
0.71732074
0.698431
0.41294804
0.5422349
0.54037285
0.5755546
0.5734174
0.5456422
0.5983325
0.5791895
0.57352066
0.5800794
0.6234678
0.27624887
0.4097218
0.47167096
0.3593726
0.5201453
0.5751135
0.5671152
0.5937907
0.58037496
0.5373626
0.584343
0.36735052
0.5623825
0.5541225
0.57451916
0.5602573
0.6645703
0.6849964
0.6878093
0.720413
0.5666378
0.56351763
0.564941
0.6030972
0.60650694
0.66342974
0.7168639
0.6877441
0.7337383
0.7463329
0.7124957
0.7269909
0.70057
0.71264714
0.70240384
0.68902355
0.66962504
0.6699624
0.61126506
0.6572122
0.6797852
0.7073497
0.6770144
0.68500865
0.66077465
0.6337921
0.65027857
0.4933157
0.57619685
0.56310916
0.5848087
0.58081025
0.63102883
0.6429106
0.6727546
0.6699895
0.62758195
0.70292014
0.55103505
0.636741
0.5623446
0.61589503
0.6051613
0.62555784
0.6046673
0.6858639
0.6867007
0.67671406
0.6613541
0.6197805
0.6390755
0.64939815
0.65500724
0.6726602
0.6685504
0.7178434
0.7278818
0.7196253
0.7333565
0.66039276
0.683515
0.68488437
0.6780623
0.7270116
0.7345409
0.73908913
0.7217169
0.7417513
0.73022264
0.7468406
0.55016655
0.5892459
0.6162672
0.6392741
0.64762783
0.69321436
0.6259416
0.68204325
0.6752537
0.6969447
0.6389899
0.64276797
0.605246
0.6045726
0.6360482
0.6428027
0.64104235
0.6327925
0.68036836
0.6767436
0.74723655
0.69090444
0.61565924
0.6931098
0.6877742
0.70504963
0.70570457
0.7125505
0.74825615
0.7360628
0.7829847
0.76733476
0.52137357
0.595814
0.5406337
0.62071913
0.61619484
0.6427827
0.64767593
0.6741227
0.6610297
0.6686279
0.6942939
0.6305062
0.63737243
0.66764534
0.6656172
0.69111484
0.6352962
0.67849404
0.67407686
0.6662975
0.69432986
0.67097044
0.5817652
0.6587028
0.6203257
0.6585366
0.6712738
0.7142022
0.71664876
0.68046683
0.7118808
0.6982671
0.59498835
0.61756563
0.6258365
0.63682604
0.70531684
0.710298
0.70078224
0.7642862
0.727271
0.7334297
0.747099
0.62557316
0.67765474
0.691292
0.68409204
0.73826134
0.72212744
0.6905825
0.711108
0.71585906
0.68924385
0.72187084
0.5458209
0.61602527
0.620638
0.6263259
0.6726777
0.6335651
0.7473167
0.6335242
0.6986442
0.71144193
0.68654406
0.61908346
0.6385868
0.66673464
0.69494057
0.7167885
0.6767343
0.651953
0.7602655
0.7312145
0.68151957
0.75328994
0.70347506
0.7352487
0.7510982
0.7286838
0.6843974
0.73722404
0.56875175
0.6518887
0.6372322
0.6185582
0.593125
0.65136504
0.61906844
0.6889024
0.5865763
0.6526567
0.6549252
0.6452899
0.6579858
0.68979806
0.717928
0.7087863
0.707517
0.7607695
0.7493929
0.75834686
0.536697
0.70938826
0.58617526
0.66851366
0.7284899
0.7858881
0.7273053
0.7689335
0.79357535
0.7977212
0.7392599
0.6555761
0.71796244
0.64062524
0.70403916
0.70098656
0.6619166
0.711478
0.6716044
0.6915139
0.6501828
0.6935128
0.65670633
0.67889154
0.7057538
0.74253315
0.7410826
0.7145409
0.72781706
0.7430451
0.7412619
0.62263006
0.54028773
0.6311956
0.69285345
0.70210433
0.7008505
0.7248907
0.754608
0.74158233
0.7164703
0.6442023
0.6729831
0.64934784
0.6838719
0.705268
0.6260876
0.6752345
0.65736586
0.6246945
0.7459019
0.6811679
0.5674108
0.6469592
0.6475196
0.660023
0.62700504
0.71453613
0.74757004
0.6963326
0.6585648
0.6826231
0.6503156
0.6182588
0.6829438
0.57447803
0.68365455
0.6392315
0.7041659
0.65983284
0.66124225
0.6253668
0.61166054
0.62608546
0.6971436
0.72582924
0.6934957
0.7247807
0.75676775
0.7738325
0.73347825
0.65937674
0.71860176
0.7182169
0.7298124
0.7036794
0.7492821
0.6843155
0.7508745
