pupp-02.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.8723726
0.6837279
0.75794846
0.84892356
0.80281
0.8738127
3.1343791
3.2573388
0.8448246
0.8535357
1.1176993
0.94259757
0.38307554
0.53000563
0.7162736
0.72685206
0.82490015
0.72476584
1.1659936
0.63589823
0.84904605
0.77567846
0.5166378
0.30308688
0.56516314
0.66226196
0.5495685
1.1344175
1.0400562
0.56046385
0.6308961
0.7928324
0.6242542
0.6991654
0.31673965
0.48775753
0.5796368
0.62279755
0.64995164
0.64808893
0.61939114
0.6786237
0.7591796
0.79683256
0.6837903
0.806128
0.93337595
0.94397366
1.1182644
3.0958717
1.2681382
1.171793
1.0741472
0.7663691
1.0328772
0.739479
1.1336396
1.5933881
0.8180786
0.8767174
1.0326773
0.89072454
1.0756384
0.9505347
2.2625186
1.150116
0.81937015
1.4240746
1.200358
0.9329695
1.2198085
0.97573954
0.94445467
0.7107552
1.2508962
0.80036753
0.7342759
0.8959642
0.9523651
1.0379769
0.8000432
0.73107713
1.2361952
0.7164991
0.77622527
0.8537212
1.0579715
0.8958116
0.9271364
0.7010788
0.59288937
0.551303
0.7367879
0.8289397
0.77720094
0.85765755
0.8869664
0.7406295
0.8767847
0.7157805
0.6351281
0.6539687
0.7968592
0.9194518
0.7140561
0.72927153
0.70525783
0.77131194
0.8809974
0.77725816
0.78253436
0.6433707
0.8750571
0.61541754
1.2118927
1.226229
2.8411934
0.8522482
1.1313069
3.2674155
1.1910176
0.8488673
1.3344079
1.4154716
2.8778386
1.6902101
0.956995
1.4994409
0.89936465
1.7894944
1.1303643
1.3289171
1.9944128
1.2576176
0.898794
1.0424043
0.87897
0.95089066
0.93055415
0.93866026
0.86646265
0.7308483
0.79060775
0.8475901
0.80238855
0.7991624
0.9109001
1.1939781
1.0324749
0.91060513
0.95253336
0.9105782
0.9265617
0.8685192
0.8800843
0.8685373
0.78758705
0.83102924
0.882802
0.8601371
0.89553416
0.8924108
0.6053681
0.7459316
0.90637463
0.8351746
0.8250786
0.8173311
0.8105062
0.93165374
0.8414676
0.8882691
0.7820944
0.9526976
0.9546644
0.8999221
0.75046253
0.8189466
0.8108389
0.76308674
0.7754249
0.76898307
0.8175287
0.8476551
0.78362226
0.8383239
0.85245985
0.81825876
0.89569557
0.74790615
0.700845
0.7033065
0.71198094
0.8317917
0.8135248
0.71543336
0.84585935
0.7670205
0.7837665
0.7270929
0.66404426
0.7242772
0.6860608
0.72639585
0.8537927
0.8529832
0.9151903
1.0584906
0.7004664
0.6831041
0.69094104
0.62736446
0.6190429
0.6818191
0.6375431
0.60710627
0.60616285
0.64341867
0.6250577
0.5809635
0.5055466
0.53524786
0.512491
0.53668934
0.47605938
0.6279595
0.59414905
0.55747336
0.6732889
0.606536
0.6828047
0.5888727
0.7438722
0.74211645
0.71997446
0.7629586
0.7139459
0.81413555
0.7069129
0.6773961
0.66833436
0.8791817
0.6265154
0.60029006
0.6513193
0.6713635
0.67159885
0.700609
0.8420236
0.74158734
0.7650629
0.8810965
0.89259714
0.8374695
0.85010123
1.0311986
0.82762337
0.85521156
0.93131393
1.1355233
1.0009476
0.87857145
0.93292385
0.8043125
0.9049123
1.1801379
0.93067604
1.052842
1.3161714
0.8804384
0.9420304
0.8257072
0.7344481
0.85366184
0.8203917
0.9822388
0.82544523
0.96804196
0.92134404
0.93327755
0.932659
0.9320832
0.9045924
0.7633716
0.7710213
0.8221844
0.7860214
0.8649532
0.7867394
0.7319353
0.76614183
0.7367824
0.8097021
0.6946791
0.9657685
0.75990343
0.7143065
0.79906386
0.76834446
0.6983009
0.7284769
0.69270396
0.80555636
0.84625304
0.58956367
0.63726884
0.7237784
1.0028741
0.7469924
0.7372977
0.78573495
0.81467
0.8822791
0.8499024
0.7895399
0.80686784
0.8295156
0.784343
0.8358992
0.80297416
0.7954332
0.71922195
0.8054476
0.8202723
0.83496135
0.7672275
0.844746
0.9853125
0.8434881
0.8791382
0.8081709
0.85893416
0.86259836
0.8377663
0.8486648
0.8533473
0.8580316
0.76164925
0.97667277
0.85798866
0.81923443
0.6246183
0.66563016
0.69257385
0.68450356
0.763999
0.7808714
0.7645318
0.6462675
0.80006033
1.0000124
0.68738544
0.7252051
0.7768889
0.7941387
0.6452962
0.6707789
0.831372
0.6881532
0.76255983
0.8519659
0.8242321
0.5204263
