uppp-02.csv0
0
0
0
0.57291883
0.5734931
0.4844105
0.7437477
0.40761834
0.497252
0.6208213
0.79308003
0.6784461
0.51941335
0.6724139
0.72958845
5.3449945
2.8388476
6.6814632
6.2059216
6.7048416
0.83305347
0.5847804
0.6785642
0.53262925
0.7108938
0.71075445
0.65826875
0.87909883
0.60089135
0.7027153
0.75650555
0.6435194
0.90068805
0.5052703
0.5303424
0.49396273
0.6279249
0.5802589
0.64395404
0.8490104
0.7858707
0.7883889
0.41412917
0.6607574
0.53160936
0.49631107
0.57574797
0.5105038
0.672096
0.595126
0.68223
1.7874709
7.533933
8.754616
1.5123252
1.7960014
5.1787233
2.4314544
2.6045434
0.704609
0.6672992
0.6137979
0.55124533
0.5998347
0.6129201
0.6554629
0.8409896
0.7503015
0.5026311
0.6078259
0.57682747
0.5153643
0.5447562
0.5225022
0.687337
0.6153584
0.57843953
0.58869493
0.44400966
0.7127386
0.67445517
0.61565846
0.59006995
0.5706706
0.5862781
0.6761086
0.6105162
0.49884284
0.6237045
0.6241187
0.66995233
0.5422136
0.61653143
0.58275765
0.54578286
0.5892348
0.5094303
0.5779977
0.5674113
0.5969013
0.5809366
0.51489365
0.59065706
0.5200704
0.5674306
0.56689245
0.6350498
0.580565
0.580884
0.61383057
0.6414558
0.57882
0.5690623
0.58709335
0.5905606
0.61525327
0.7531717
1.0358193
0.9394058
0.5564557
0.60487056
0.62731886
0.59320086
0.7732052
0.81597716
1.4258513
1.1412483
0.5553909
0.97742003
0.62605786
0.573829
0.6343721
0.62924975
0.5180476
0.61801416
0.67176074
0.588143
0.6117592
0.6882237
0.5933901
0.60068923
0.70362234
0.8780737
0.8895181
0.69580907
0.70652115
0.59629333
0.57915103
0.60355437
0.5257585
0.5734404
0.5792158
0.57172626
0.5844954
0.5697664
0.58578634
0.6650477
0.59022164
0.70727265
0.6787354
0.5522566
0.5883069
0.6262397
0.66859883
0.6752434
0.97099173
0.6531161
0.8222654
0.6834086
0.78990155
0.6876281
0.65209717
0.59863544
0.88181
0.56104183
0.5904171
0.6429995
0.5426492
0.55772465
0.5657171
0.53648984
0.61449194
0.57541305
0.5653351
0.5434376
0.6538459
0.6758033
0.60749215
0.6124593
0.5521921
0.57037824
0.6493222
0.64910525
0.8570559
0.589576
0.565203
0.62616754
0.64868116
0.6646815
0.6597501
0.67332286
0.59526676
0.68898004
0.6398475
0.77575576
0.68571997
0.6034332
0.5996276
0.54453427
0.5869591
0.6283434
0.5323439
0.60650027
0.7059901
0.59441185
0.62793875
0.6997709
0.64307916
0.90091836
0.7496281
0.8386241
0.8433035
0.683177
0.73783416
0.64097583
0.70910966
0.85008913
0.71953017
0.76510304
0.72310984
0.6455401
0.54666376
0.59979695
0.71618074
0.6371527
0.8050917
0.7957775
0.62206864
0.6891196
0.6669875
0.638562
0.6327742
0.6342573
0.6291973
0.6116773
0.6422643
0.62437195
0.67950416
0.65600586
0.6592296
0.6635838
0.69239515
0.83082527
0.91061205
0.81964713
0.8382286
1.098052
0.6459716
0.84048444
0.7890579
0.9391789
0.6759926
0.6749162
0.6701834
0.6084597
0.61940145
0.65552837
0.6583049
0.67120004
0.6557835
0.7356035
0.7056044
0.67574155
0.78541327
0.7819696
0.80185604
0.7594971
0.8220432
0.78762305
0.9258005
0.8953743
0.8519165
0.7305178
0.8161534
0.690435
0.7366722
0.70497984
0.7452483
0.7584362
0.80492467
0.814968
0.7092259
0.6980929
0.67667335
0.70620656
0.6842819
0.70720136
0.69851017
0.72305566
0.75316715
0.7350603
0.71733207
0.8028414
0.8396943
0.8288394
0.8429093
1.0102338
0.8869648
0.7756851
0.8720663
0.8462175
0.80576175
0.79328424
0.8384172
0.76256394
0.7247534
0.69672585
0.77945703
0.67845726
0.7361991
0.7067975
0.733343
0.72933143
0.7327018
0.8403964
0.8807622
0.8806233
0.8235177
0.857156
0.9373264
0.82643586
0.8053899
0.7612472
0.71645963
0.7271226
0.75375855
0.70217055
0.7452806
0.7720766
0.77775466
0.70924324
0.7569152
0.7764212
0.7856033
0.84313846
0.88859886
0.7360564
0.78150487
0.7226613
0.7170678
0.74797577
0.74045974
0.72248757
0.7627387
0.7406192
0.7299886
0.780608
0.7566624
0.7457357
0.7435894
0.712028
0.7372453
0.74592215
0.76189446
0.8240572
0.86277455
0.7293204
0.7039448
0.74712646
0.77553654
