uuup-01.csv
0
0.5228399
0.88666624
0.85049
0.762767
0.68494195
0.40467298
0.71736544
0.7924739
0.8585881
0.550786
0.711708
1.1215262
0.5134839
0.89773583
0.7417254
0.57091624
0.6643395
0.76455903
1.3791147
0.5801093
1.1900982
0.71553236
0.7052077
0.6896186
0.77484214
1.0953695
1.0217974
0.61838895
0.90062356
0.53361094
0.59780174
0.5764781
0.54545325
0.58675206
0.621013
0.6083091
0.7164904
0.8380764
0.6874449
0.97661954
0.66850305
0.74877423
0.7297586
0.77653325
1.0844166
1.1022326
1.0561211
0.7505942
0.71337783
0.7766325
0.62680054
0.7169187
0.57912356
0.6298312
0.60432965
0.6445787
0.7087549
0.6714311
0.6051351
0.5505417
0.87705207
0.6240656
0.7914728
0.7191469
0.76560825
0.7120956
0.5407059
0.60666317
0.69433177
0.632793
0.64947414
0.59289634
0.54798687
0.64453316
0.65106016
0.6274735
0.6419269
0.6823477
0.8165306
0.8166497
0.69336116
0.7179161
0.69733477
0.76696783
0.59260076
0.6402194
0.5872389
0.71049637
0.7077947
0.60687375
0.5955938
0.76607525
0.7497208
0.59535533
0.7710362
0.70781964
0.6892303
0.82403874
0.7045101
0.78499025
0.72475517
0.69157547
0.7769086
0.7032813
0.8139744
0.97966236
0.850953
0.88180965
0.91699463
0.7318463
0.70127434
0.74469423
0.9161047
0.72398615
0.7298373
0.8776832
0.7431808
0.6963872
0.72079664
0.6590188
0.7592157
0.70875746
0.78151274
0.7984832
0.8200656
0.6522538
0.75660586
0.70927703
0.6604646
0.82227176
0.6940999
0.68999416
0.71067345
0.7841677
0.6978959
0.75530565
0.73443687
0.7489795
0.6785702
0.65884006
0.76247877
0.7324563
0.6806707
0.8001093
0.76844203
0.67069566
0.66429347
0.7061688
0.7214709
0.7393554
0.6814828
0.7249904
0.78251696
0.73427343
0.80891776
0.7149596
0.81329507
0.70066005
0.7461366
0.6716189
0.6878709
0.8000021
0.6754556
0.6735099
0.7459797
0.73283064
0.75043774
0.85837066
0.6975964
0.717549
0.82255304
0.7194809
0.78225464
0.69666034
0.70681304
0.73421085
0.70068216
0.69797075
0.79269534
0.71630883
0.83284116
0.73009896
0.6614875
0.7070079
0.6743637
0.7066335
0.75232077
0.6876647
0.6976332
0.7364017
0.849172
0.7946217
0.8099854
0.7771423
0.80317026
0.782828
0.70757055
0.78288805
0.80306435
0.894896
0.7220967
0.8123919
0.77486956
0.7076616
0.6787276
0.67923164
0.73883265
0.7507759
0.9814845
1.1007239
0.82289416
0.844381
0.7593694
0.7417604
0.7040329
0.8748381
0.8087243
0.80263656
0.76494694
0.7689034
0.97593087
0.7505039
0.68642205
0.75239176
0.9057729
0.87826425
0.9592628
0.7406774
0.7630646
0.739321
0.6738392
0.7163552
0.7538442
0.7316252
0.7480157
0.80853987
