upup-01.csv0
0
0.30469424
0.745625
0.6624747
0.8057376
0.8438609
0.6614397
0.76426977
0.42408141
0.4329058
0.4944936
0.7477494
0.8038181
0.47735777
0.65304565
0.6828725
0.46175134
0.40476644
0.5144331
0.6156251
0.48302236
0.35569012
0.4253317
0.3623344
0.36962235
0.49097276
0.4407365
1.4174786
1.364362
0.57803047
3.9191325
0.9827841
1.0945282
1.2971754
0.689769
1.1783768
0.4474419
0.41850284
0.4533413
0.34536225
0.3511477
0.47837767
0.33497274
0.40375277
0.4190946
0.5091376
0.33410877
0.40143993
0.52455616
0.5031317
0.88841313
0.50301313
0.8092361
0.5250316
0.4637371
0.48149613
0.46628764
0.44900626
0.42341352
0.41866934
0.41476095
0.44829094
0.42023468
0.5517705
0.4806595
0.5597723
0.58486784
0.8036976
0.68556815
0.97147447
0.6042981
0.5931197
0.6366359
0.73728865
0.59256524
0.48405233
0.56039816
0.7453393
0.9016348
0.5304873
0.49661195
0.49903697
0.5485775
0.5504686
0.5002339
0.55982935
0.45234773
0.5256737
0.6498794
1.0799993
0.5632578
0.7099774
0.4876351
0.64792544
0.59237164
0.5176209
0.59479
0.65297115
0.50520563
0.6706407
1.0138239
0.70541304
0.5287629
0.75375134
0.82209456
0.5373647
0.41870505
0.5018259
0.45614108
0.41865218
0.49478263
0.4944975
0.47051665
0.45046943
0.5682343
0.5539003
0.60077846
0.8877289
0.6418956
0.6210034
0.74750006
0.8982286
0.82737094
0.9245928
0.82499355
1.1549518
0.7013088
0.5228508
0.46675262
0.48066056
0.5088228
0.4885663
0.4630458
0.40910658
0.46393582
0.5121722
0.55067754
0.56793845
0.5618187
0.64941776
0.6671119
0.87158513
0.62873536
0.5124653
0.6262364
0.54859567
0.5754737
0.58638424
0.46992943
0.5186439
0.5373789
0.5687286
0.5398641
0.55179393
0.7114201
0.87231743
0.65982217
0.51698273
0.6082752
0.4791576
0.7180801
0.7462592
0.89926887
0.6372298
0.66098756
0.55417997
0.5110109
0.6458483
0.5092377
0.44819367
0.5772714
0.6042098
0.67521465
0.68112904
0.5243386
0.5051258
0.7245958
0.4949507
0.45303026
0.4714852
0.8754735
0.7435487
0.58948565
0.6395762
0.5224628
0.50390553
0.56695366
0.45953837
0.477442
0.46445295
0.46340966
0.5669344
0.4950828
0.45770183
0.55225945
0.49572682
0.54751545
0.5757122
0.8576161
1.1273409
0.5978912
0.85408133
0.6573101
0.7112974
0.75992143
1.0906373
0.5100949
0.5181631
0.53698444
0.81135535
0.58671623
0.5316659
0.6830484
0.59856635
0.685243
0.73324186
0.8718311
0.7097172
0.66138977
0.58340853
0.5784506
0.538014
0.5567506
0.5270224
0.5639967
0.57000124
0.54532105
0.52500564
0.5471152
0.6247057
0.5973986
0.6433566
0.5895361
0.5673729
0.43826976
0.4334207
0.4680286
0.56602865
0.5566976
0.5551832
0.6060752
0.72882104
0.7536448
0.6534371
0.8154417
0.6834726
0.77274686
0.6330544
0.6088244
0.6465497
0.69872236
0.6721305
0.6187214
0.6223954
0.6514172
0.60182655
0.655714
0.5507359
0.6381823
0.496458
0.550484
0.49146882
0.52960193
0.5900228
0.69393575
0.78500795
0.56549096
0.6402349
0.49079382
0.5972673
0.5653939
0.5676176
0.59251475
0.6236157
0.53002983
0.50488853
0.5377407
0.5226854
0.56218064
0.50350994
0.54002786
0.585579
0.6475841
0.5569262
0.7713201
0.58244634
0.5513952
0.56536216
0.6477623
0.5890029
0.6631714
0.5435295
0.5705647
0.71082777
0.550169
0.5442298
0.5503939
0.48640406
0.5474548
0.5864444
0.5393165
0.5744306
0.5265508
0.508553
0.5086554
0.50948083
0.56681824
0.5694296
0.56760544
0.5595672
0.5246293
0.5722841
0.621305
0.60673475
0.6604017
0.5700182
0.60429096
0.707441
0.6083539
0.7457266
0.63369226
0.73759985
0.94176424
0.67630655
0.5770966
0.5943574
0.5198171
0.48526812
0.548669
0.49642256
0.5383099
0.55400395
0.5201902
0.53236675
0.56703395
0.5182393
0.5298277
0.5253788
0.54537565
0.5911375
0.59817123
0.65153384
0.8847887
0.6542304
0.63122797
0.7246332
0.5448893
0.5665213
0.50858045
0.51375526
0.52486753
0.5475754
0.5340098
0.5067033
0.49404138
0.5292967
0.5660196
0.6347761
0.65915346
0.52211726
0.51477456
0.5986687
0.6129992
0.53421754
0.53211075
0.5495225
0.5205487
0.5483903
0.5434749
0.558839
0.5635758
0.6302754
0.6539651
0.79285544
0.6834053
0.6068605
0.6372543
0.7740292
0.7044306
0.58467764
0.659982
0.7922542
0.7246149
0.56598574
0.74657744
0.8643528
0.5281686
0.69608676
0.63167346
0.86557055
0.70908386
0.6071683
0.6809046
0.6646334
0.54373074
0.5796417
0.5849206
0.5170233
0.59126765
0.57119036
0.570909
0.585659
0.6448397
0.6892527
0.66682595
0.7083462
0.7033884
0.5246745
0.563718
0.59444857
0.5652266
0.57208765
0.64809275
0.58307016
0.637164
0.6316554
0.6210755
0.789013
0.703704
0.6725699
0.64656633
0.6344666
0.5131316
0.521589
0.64578336
0.44692528
0.45172584
0.52882075
0.5857955
0.5202184
0.58469987
0.5962072
0.5325462
0.57166934
0.49834368
0.5000687
0.5138664
0.5388693
0.5618647
0.554432
0.5448411
0.5930355
0.62178314
0.66842496
0.5365499
0.5723896
0.5429591
0.5278432
0.5150323
0.49184775
0.5211312
0.5848942
0.5979938
0.56678706
0.5693856
0.52702075
0.62577564
0.6312521
0.49462593
0.5083774
0.47956926
0.49224114
0.50602955
0.46692327
0.4988846
0.5168089
0.5308618
0.5391073
0.5004599
0.4474059
0.49093434
0.55819243
0.52219826
0.61857194
0.58136165
0.6322113
0.66316926
0.5087212
0.53408885
0.5676071
0.6831611
0.55580205
0.64831287
0.75902057
0.64409524
0.66533357
0.8575148
0.6644743
0.62843865
0.6335428
0.63598865
0.6582049
0.62809455
0.8006943
0.7716352
0.80821556
0.5781807
0.62144965
0.5622109
0.5842831
0.5758374
0.6913099
0.6575945
0.58554465
0.543094
0.5520618
0.55678564
0.5145639
0.5377471
0.55720735
0.63413167
0.59528023
0.6740013
0.63411856
0.647297
0.8139004
0.9632581
0.6971416
0.54278314
0.6043838
0.5894166
0.60225964
0.59938157
0.5450865
0.5813269
0.54059875
0.5589493
0.56229836
0.52699
0.53177017
0.5776055
0.5741739
0.58954024
0.6392876
0.61895686
0.64752436
0.91310805
0.8025031
0.91736263
0.7071009
0.6478599
0.6020031
0.64877695
0.658521
0.6008718
0.6667719
0.6214886
0.606691
0.5360962
0.57600653
0.52098364
0.5317542
0.49538603
0.49442163
0.5061955
0.5818522
0.5445313
0.548082
0.5597575
0.6825288
0.64212406
0.6574795
0.5422832
0.5407743
0.5944092
0.70535076
0.68884003
0.6245693
0.54706335
0.540074
0.51610744
0.5094401
0.538031
0.52370673
0.54477817
0.5248091
0.6144385
0.73757017
0.59459466
0.6660622
0.59059155
0.5308138
0.5611661
0.54305255
0.5515325
0.57439125
0.66895026
0.6251316
0.6696242
0.6313096
0.596234
0.5689
0.62812716
0.50592935
0.5562307
0.5561357
0.51303035
0.50073016
0.48174945
0.5193451
0.49129757
0.5069621
0.5078509
0.51281166
0.52732694
0.5261313
0.54098326
0.58445174
0.5674732
0.52827424
0.56832755
0.5220795
0.5642811
0.54866487
0.5902366
0.6581201
0.6722724
0.7141808
0.60003906
0.6657991
0.58444124
0.6468241
0.6365705
0.6394384
0.65703726
0.7902061
0.667921
0.7084027
0.65433264
0.7719992
0.7500679
0.6897328
0.58297026
0.71561784
0.72505355
0.8224266
0.6827814
0.82317203
0.681434
0.7296804
1.0399173
0.74011236
0.8502266
0.8790001
0.7531103
0.8573639
0.781283
0.7140357
0.76591784
0.6478457
0.6050079
0.5748251
0.5688124
0.5728991
0.614809
0.59090805
0.56810516
0.56746185
0.56715333
0.5664176
0.5517762
0.5653909
0.58433247
0.59929144
0.574183
0.5712835
0.64021826
0.62490857
0.7247231
0.6908656
0.66550803
0.52897954
0.5726316
0.5730427
0.56032634
0.60070646
0.63273966
0.6111852
0.6384937
0.8134976
0.5955877
0.71125317
0.726885
0.6265015
0.5837422
0.5926266
0.61810446
0.6377432
0.6040368
0.62016094
0.572269
0.6124286
0.5556042
0.6025104
0.6055941
0.76650184
0.65043694
0.5976025
0.60176975
0.5726354
0.5346544
0.5465333
0.523344
0.5296528
0.5476656
0.58574396
0.6044525
0.67906904
0.5732558
0.6614458
0.6263277
0.68533814
0.8290389
0.6187159
0.6200783
0.70943207
0.5419755
0.54858917
0.5711263
0.559661
0.6101383
0.5822746
0.6667235
0.7797716
0.63766
0.5879026
0.5538394
0.5567894
0.53437155
0.529484
0.51860106
0.4931279
0.53709203
0.50515306
0.51996183
0.52974963
0.50695765
0.5527393
0.6196765
