ppup-00.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.48279524
0.7585189
0.80459607
0.8506175
0.9341991
0.36547077
0.8311319
0.6894064
0.5027912
0.6796037
0.6449287
0.64109945
0.22692692
0.3306148
0.31143105
0.6767623
0.60077155
0.65098274
0.658047
0.6528149
0.63088024
0.64941615
0.5782982
0.5889929
0.5745659
0.57887733
0.58226717
0.5536073
0.5453553
0.53502405
0.42966387
0.42228845
0.44137862
0.46013144
0.47559115
0.38697892
0.3945535
0.43320316
0.53276145
0.4450653
0.51889735
0.5290942
0.4357609
0.4591683
0.478632
0.46224684
0.50031686
0.3783332
0.54489034
0.468221
0.4858778
0.5200766
0.5259977
0.40512237
0.510548
0.4363212
0.51602393
0.4811871
0.46926802
0.49633145
0.46511325
0.49568012
0.32977596
0.49890214
0.49382818
0.49812174
0.52794355
0.42596713
0.4668178
0.39190692
0.43716913
0.40613785
0.45134464
0.42889592
0.36860782
0.47857243
0.37318936
0.41774225
0.31973267
0.368967
0.43158075
0.39566287
0.38183925
0.39786997
0.41104782
0.3886523
0.40391555
0.38977492
0.41900954
0.35899112
0.38990733
0.3489213
0.37762892
0.36867318
0.40185067
0.31429324
0.4631096
0.4513752
0.41689742
0.5151817
0.4027177
0.38816863
0.4707732
0.3708608
0.38713926
0.39406556
0.4316663
0.32748193
0.46132684
0.46917292
0.52948946
0.49225542
0.42336014
0.42620742
0.39466745
0.48801684
0.47228956
0.37943447
0.4284724
0.4323944
0.4570628
0.4261914
0.424148
0.4543012
0.36829624
0.42661417
0.42494574
0.36822304
0.4799155
0.36073878
0.4075809
0.400259
0.39112926
0.39789167
0.4348587
0.32752243
0.45519662
0.47919837
0.45370698
0.40608463
0.44254524
0.38895062
0.4422967
0.45610693
0.45084813
0.4815582
0.370437
0.38927746
0.5279053
0.5283361
0.51083094
0.42384928
0.5005537
0.47929156
0.45883372
0.45747045
0.38154733
0.45064464
0.40072575
0.47443342
0.44893554
0.55734617
0.3698615
0.50178206
0.4974553
0.4610748
0.5395139
0.4855868
0.4797119
0.4928741
0.47766003
0.4746367
0.50618345
0.43072328
0.40479544
0.4708222
0.44432557
0.40874648
0.4425108
0.37625983
0.42348048
0.36059666
0.4267667
0.4167982
0.4253798
0.41502795
0.4557052
0.40830436
0.43476352
0.4153481
0.40013847
0.42578065
0.39739087
0.42982343
0.41300046
0.38306615
0.46418872
0.4050488
0.37742254
0.45003873
0.43455407
0.43517277
0.3075571
0.44768474
0.40176505
0.3601097
0.42762077
0.33231366
0.45320037
0.40437016
0.41235536
0.54784334
0.522859
0.52764046
0.4868174
0.53941953
0.45419404
0.5108522
0.48447448
0.44286954
0.44702673
0.51292485
0.49097943
0.48631042
0.50446874
0.43221387
0.4504763
0.47326067
0.469051
0.44483295
0.3892425
0.51102775
0.4538527
0.46275046
0.4199315
0.44174528
0.4665438
0.37738115
0.506118
0.41010168
0.5098004
0.42626107
0.38544226
0.4514773
0.44585693
0.47826192
0.41948053
0.48971722
0.4448635
0.4668482
0.3907865
0.4257353
0.3190235
0.37931362
0.42290023
0.3355217
0.43389758
0.3822986
0.50329727
0.44350374
0.3933253
0.4465322
0.43668896
0.46746296
0.40528816
0.35626644
0.50674975
0.47389182
0.5226037
0.5282004
0.46080074
0.41496432
0.4701073
0.3935372
0.4031416
0.4092957
0.36743402
0.3953895
0.48898673
0.51112705
0.46997726
0.44817188
0.43451148
0.48675576
0.45149288
0.4523864
0.4006259
0.4618128
0.4385158
0.4470564
0.42135856
0.3960148
0.38984364
0.45287713
0.3896547
0.39039844
0.44963282
0.3818225
0.38491485
0.41872543
0.3972789
0.39333114
0.41616243
0.43473408
0.4412127
0.49537888
0.43657336
0.48226357
0.44069144
0.41133016
0.49599093
0.46523544
0.41655636
0.43620253
0.39702225
0.48212773
0.3906281
0.45509425
0.38916433
0.41902986
0.4266775
0.41760504
0.39136404
0.44391274
0.437828
0.38436598
0.43366456
0.43867373
0.42130718
0.44123274
0.4210381
0.40881905
0.4225904
0.45237407
0.41121596
0.3897623
0.45035136
0.41598427
0.39375433
0.4535081
0.4126292
0.4477809
0.42654946
0.39890686
0.40461758
0.4477704
0.42027947
0.38546464
0.3903611
0.45979834
0.4059621
0.43768224
0.38815427
