pupu-02.csv0
0
0
0
0
0
0
0.5662177
0.8737829
0.6708006
0.7180586
0.8237966
0.65113914
0.63871646
0.90568143
1.0223137
0.8970017
2.0967734
0.8882304
0.44301203
1.1804476
3.5373797
1.0296642
1.1532046
1.502339
3.2351906
1.1749817
0.9522104
0.8453732
1.1393634
1.0887973
1.1224476
1.2329534
0.621231
0.81423247
0.7577687
1.9417228
1.0168867
0.74391925
0.74393994
0.6841548
0.74637944
0.61665535
0.8171565
1.5183572
0.7422393
1.1098152
0.81325585
0.8581279
0.707368
0.6614687
0.6914448
0.79025865
0.71220636
0.9978844
0.5638007
0.67887354
0.7262096
0.81502277
1.0261526
0.64071316
0.8314275
0.68952787
0.9147007
0.94666535
0.9360646
0.9573394
0.6193196
0.7655131
0.7131962
0.58316916
0.69942474
0.7576095
0.63187414
0.6152026
0.711073
0.7577786
0.8838898
0.61042297
0.6891707
0.82374424
0.5935021
0.60971814
0.8117001
0.6158654
0.77771676
0.5862536
0.7764084
0.86665285
0.68047357
0.78438103
0.7414458
0.75051314
0.7992017
0.8339746
0.6922582
0.6657579
0.53534925
0.6940802
0.68836033
0.8112838
0.5532958
0.7441692
0.6931851
0.74595666
0.6122868
0.5344668
0.6080309
0.6690971
0.6152169
0.67016864
0.6064473
0.5775279
0.74559134
0.6881116
0.5958884
0.6886258
0.7580049
0.7846722
0.6915256
0.97411734
0.93342185
1.0590284
0.6279794
0.88941413
0.7934535
0.77714205
0.9951308
0.8860765
0.79925513
0.835203
0.7995003
0.80545765
1.0157077
0.8595487
0.84224695
0.8398492
1.0083153
0.6901132
1.0425007
0.84039676
0.6882804
0.83889407
0.6588627
0.6766634
0.70201755
0.8406435
0.86709946
0.72269696
0.6939487
0.7148682
0.7682421
0.7718439
0.66614103
0.79376686
0.68641734
0.7413627
0.5955355
0.6976898
0.7205113
0.81343514
0.8672864
0.73013425
0.83733934
0.71230763
0.86779815
0.8665284
0.6520442
0.7193612
0.73165834
0.9365264
0.9503693
0.67611253
0.9230204
0.76963097
0.8456167
1.2619653
0.9011598
0.96840125
0.9049431
0.75308466
1.0221664
0.764764
0.6943766
0.85820204
0.7341908
0.6605398
0.78621405
0.88237023
0.6100072
1.1124479
0.85608214
0.8660543
0.7678098
0.7710541
1.0263505
0.84783214
0.795587
0.7108127
0.6092913
0.86708933
0.7332038
1.0721054
0.7206054
0.7964492
0.7514392
0.6412629
0.8123691
0.63155335
0.78319424
0.66201437
0.6929951
0.6579177
0.98179245
0.90389067
0.73689646
0.79517484
0.86573106
0.6512606
0.6388487
0.5996384
0.7703486
0.9145582
1.021345
0.7318391
0.6381465
0.7141019
0.75797266
0.78078556
0.7880602
0.7759898
0.7996662
1.2551745
1.0074681
0.7715417
0.9396981
0.8264849
0.6520556
0.7459171
0.7854268
0.7554441
0.7467254
0.9264546
0.8150688
0.72066647
0.7962894
0.71321386
0.6960761
0.74179137
0.8905639
0.76389486
0.8092945
0.79218876
0.8499146
0.9336893
0.88643306
0.7172764
0.6601929
0.8004759
0.65648234
0.75289595
0.7390389
0.79052496
0.7777077
0.7688248
0.9232103
0.83572394
1.1528558
0.79788345
0.8230434
0.85233915
0.72950315
0.6658877
0.7547053
0.70298344
0.7057312
0.7518515
0.61054546
0.63201755
0.62671334
0.65662587
0.62688833
0.73933476
0.65939623
0.69066054
0.680924
0.68603486
0.7745471
0.67317617
0.5918846
0.8320271
0.7455923
0.7959674
0.8473929
0.7658693
0.80959547
0.88742006
0.7409662
0.7260723
0.6883602
0.5642805
0.6447213
0.7214126
0.47410393
0.650369
0.7285284
0.69001746
0.7199903
0.6843307
0.8465663
0.8843911
0.61418605
0.6015633
0.6117187
0.65040207
0.77096796
0.9119777
0.7205131
0.80947435
0.7770335
0.6951634
0.66153073
0.7562588
0.6900744
0.67586166
0.8165158
0.7122617
0.8698977
0.6285584
0.75344354
0.67787856
0.7835909
0.71658564
0.6413561
0.7357432
0.63555175
0.6523143
0.7032051
0.7100931
0.9201452
0.7115888
0.73354894
0.77054566
0.79403055
0.8650555
0.7892373
0.8167069
0.7488542
0.7022138
0.6746867
0.61483735
0.72991973
0.71047604
0.7566129
0.7494688
0.78529704
0.7913302
0.69396937
0.6528785
0.7887314
0.7068598
0.74424726
0.9594149
0.6064421
0.70111513
0.61157936
0.6534528
0.5612443
0.7203152
0.67908794
