ppuu-02.csv0
0
0
0
0
0.4860014
0.69496965
0.84092176
0.71901643
0.7835537
0.71466243
0.9268557
0.86786264
0.86836076
0.8432476
0.54938656
0.79893625
0.60896116
0.4841341
0.6289303
0.54288375
0.8476638
0.6760513
0.63681746
0.7235877
0.74127746
0.3333064
0.52637535
0.7575791
0.6459025
0.6391389
0.42679477
0.5941301
0.7776063
0.5178381
0.6943712
0.5635408
0.4576174
0.79835665
0.68062395
0.5394403
0.60414875
0.5533229
0.5315598
0.5686682
0.60311425
0.5351878
0.39819202
0.37176386
0.44322532
0.3403797
0.35222793
0.3697426
0.42209506
0.36602482
0.33373275
0.29543525
0.36583433
0.3402486
0.387975
0.38106275
0.40116408
0.43601358
0.34667253
0.41561547
0.41277415
0.40356565
0.31676608
0.3711328
0.3918068
0.35782865
0.3526006
0.3907323
0.41430894
0.40663558
0.33509988
0.38777968
0.4123315
0.32943478
0.45153046
0.36474258
0.34128413
0.39997262
0.36561045
0.4061306
0.4467508
0.42468
0.34169585
0.34622073
0.37597525
0.33842856
0.4527236
0.37939352
0.35677338
0.40347958
0.37131715
0.3733578
0.36581087
0.44806203
0.37577304
0.3612284
0.4812004
0.4607298
0.4676279
0.5257659
0.45590147
0.5026446
0.51117796
0.4717696
0.4549456
0.4789871
0.4879072
0.44199947
0.3551197
0.42215633
0.46822348
0.40597078
0.42679614
0.34781983
0.3877596
0.3639345
0.45733014
0.46267813
0.44383162
0.39284655
0.43842325
0.36352137
0.4452954
0.39692998
0.3577475
0.4034017
0.45409763
0.41986084
0.39439487
0.4377175
0.46531963
0.38530952
0.40438786
0.40692762
0.40478206
0.42176113
0.42598286
0.3573128
0.44283715
0.39356062
0.3463529
0.44008678
0.3825078
0.37603664
0.3634998
0.42517996
0.4268946
0.46373498
0.38963917
0.45432496
0.4601437
0.39419588
0.41449004
0.36931273
0.4255561
0.44385383
0.42743066
0.44262266
0.40132675
0.46496847
0.36813346
0.47296518
0.39795455
0.4444342
0.42281228
0.42005247
0.39419448
0.42192253
0.3991043
0.43656754
0.3489435
0.39876512
0.4404005
0.36652347
0.4248282
0.38597864
0.41927356
0.37722275
0.40442905
0.37432367
0.43216103
0.39329028
0.41633695
0.39857692
0.37424603
0.40931278
0.40615442
0.3727303
0.38255227
0.37992895
0.39384237
0.44279107
0.36573339
0.38504666
0.38275763
0.3769703
0.44487542
0.4386736
0.34866166
0.47910655
0.34655362
0.38472378
0.427802
0.4327363
0.3990887
0.43252605
0.39255324
0.407364
0.41935536
0.39803413
0.3397594
0.42264512
0.42681137
0.45101988
0.38540852
0.4418703
0.38923982
0.4583161
0.48273554
0.4016857
0.44450772
0.43483496
0.47665337
0.4099076
0.48730424
0.44399667
0.41237485
0.42626363
0.42699394
0.43290687
0.41640678
0.40128297
0.3848166
0.40058056
0.40426394
0.4145623
0.39755997
0.38086545
0.41846418
0.37299934
0.41597992
0.43951708
0.47076383
0.42972857
0.4886659
0.46135962
0.41536942
0.46159577
0.4353391
0.41418612
0.46906978
0.3978867
0.41772813
0.41178626
0.4232907
0.36109978
0.4170779
0.3948376
0.39806905
0.42948616
0.42680505
0.42317492
0.41463983
0.4113992
0.43131974
0.43559203
0.39630714
0.43177313
0.4885771
0.46631485
0.49132785
0.44937903
0.47169337
0.44517598
0.4812243
0.4527332
0.47285515
0.50093454
0.47428846
0.4782504
0.41052666
0.40021372
0.42326817
0.43046436
0.41806614
0.3974798
0.4522359
0.41355556
0.38765535
0.4217477
0.39806443
0.44230688
0.45323685
0.4268512
0.44743204
0.40428853
0.44099033
0.4208401
0.4471314
0.44567442
0.44286352
0.4579167
0.4889982
0.4083719
0.46101245
0.46514642
0.4075857
0.42871585
0.44587225
0.4282669
0.4635463
0.42830193
0.45444143
0.44824788
0.4134597
0.38444105
0.47482747
0.41438776
0.38645527
0.42383403
0.40964836
0.4592312
0.4596243
0.44458872
0.49313712
0.4323759
0.46330032
0.42450956
0.45666578
0.39968884
0.40232852
0.41458428
0.44584882
0.45720324
0.4385423
0.43397424
0.4426009
0.44254014
0.50029254
0.43331963
0.37334523
0.49363142
0.42665142
0.47209
0.4164696
0.45675933
0.4703874
0.49772877
0.43938968
0.4145429
0.42872417
0.42276308
0.4348436
0.40818644
0.421386
0.42201915
0.45041955
0.46671408
0.46847105
0.4092966
0.4335281
0.47529566
0.43190902
