uuup-00.csv
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.7930055
0.8341715
0.3093632
0.797297
0.7911103
0.9207688
0.7301834
0.7737473
0.9846855
0.8656909
0.8562249
1.0397066
1.0
1.4024181
1.0
0.6067653
0.72269285
1.0684732
0.8684124
0.8448713
0.8421881
0.8815911
0.87632424
0.8818747
0.8756267
1.3490553
0.6290279
0.8198425
0.6640717
0.8848056
0.5264046
0.6999564
0.8622343
0.84242284
0.6288409
0.603877
0.663769
0.56108814
0.822767
0.59157664
0.80640113
0.6326115
0.7513651
0.81191474
0.53638315
0.7873307
0.7286843
0.7253029
0.8600941
1.0507871
1.7669721
0.9372851
0.74069184
0.7178541
0.6196925
0.5889974
0.49695143
1.1150391
0.8389771
0.63693756
0.58909
0.5041055
0.6727397
0.8848507
0.8486751
0.8432278
0.81135404
1.1285173
0.5853288
0.9365754
0.81647664
0.9084859
0.72383773
0.6822602
0.6445193
0.72994816
0.7827114
0.55707216
0.669758
0.636042
0.5978652
0.7319306
0.8716932
0.65072143
0.6708311
0.68435276
0.84016925
0.5644644
0.7819892
0.6970696
0.79287773
0.60272664
0.7386018
0.7053635
0.80538535
0.5917356
0.6190484
0.59270114
0.7870557
0.6769636
0.7387877
1.0860813
0.73364425
0.77136606
0.8784914
0.6781607
0.6766173
0.7670224
0.6409311
0.7252343
0.738512
0.52775335
0.6402423
0.5092817
0.6495321
0.76868933
0.7304139
0.7814024
0.71974826
0.6769149
0.6763575
0.63971114
0.64735967
0.6515546
0.5946504
0.6270818
0.60962105
0.6334192
0.67785335
0.6263985
0.6217753
0.5900233
0.6569291
0.6618875
0.6116821
0.6348785
0.6818701
0.6704994
0.81472355
0.8127048
0.6986144
0.7925232
0.9384922
0.7486003
0.7066689
0.6935689
0.72982216
0.6884545
0.7976716
0.6946875
0.6993307
0.69597256
0.57985926
0.7175237
0.7415092
0.7858214
0.71339726
0.8393646
0.7437825
0.5682727
0.7158494
0.8146214
0.8209914
0.73579663
0.7261895
0.6508144
0.6571829
0.6518147
0.6290656
0.65803856
0.729245
0.8459008
0.6296168
0.6984328
0.7014405
0.60243237
0.6923807
0.63398296
0.8059419
0.74949914
0.6513216
0.64143276
0.7126485
0.7204273
0.72546494
0.6353593
0.6526672
0.6995201
0.6732683
0.7476291
0.7117138
0.74235415
0.7857226
0.6379036
0.6756803
0.75670964
0.7477837
0.59227556
0.66425294
0.63301307
0.5413968
0.62758124
0.5956033
0.73984134
0.65224993
0.82550114
0.7896713
0.75390923
0.963645
0.64215726
0.82292366
0.87679625
0.68912953
0.68338734
0.7594672
0.64271957
0.87365764
0.6204121
0.8309067
0.6803377
0.7217855
0.7028213
0.59943616
0.6927095
0.6992375
0.70417017
0.64160675
0.7298853
0.66685265
0.7057191
0.638162
0.6483561
0.755688
0.602016
0.66280025
0.6271036
0.69177675
0.7344886
0.6602046
0.8033917
0.65620345
0.5613973
0.6443253
0.7517852
0.6381255
0.612191
0.5936254
0.61243445
0.59669167
0.6401009
0.5589466
0.5944866
0.7390151
0.545901
0.67017937
0.59169084
0.6047686
0.53871375
0.64623547
0.6261119
0.719568
0.6986115
0.6264047
0.54754466
0.51105374
0.5970146
0.56287897
0.5405705
0.63858765
0.5534002
0.56125104
0.5832077
0.5729294
0.5388886
0.7672308
0.6547984
0.61141187
0.53526425
0.705957
0.57565886
0.5441819
0.5473269
0.56945175
0.6831718
0.58458555
0.6182915
0.5826803
0.6421544
0.55723464
0.5972998
0.61708516
0.6313523
0.67718124
0.7303251
0.6194785
0.55699855
0.5947647
0.7212528
0.64821285
0.46481717
0.5808173
0.5739021
0.617599
0.56022334
0.67662466
0.5931921
0.7378696
0.57537866
0.61256015
0.55984855
0.63643473
0.6274153
0.53540534
0.6897634
0.5516319
0.60646504
0.67365986
0.729362
0.64126706
0.70653945
0.7048675
0.60572845
0.60570395
0.74650544
0.8229783
0.67086583
0.6759225
0.7268946
0.651973
0.63857114
0.70774776
0.651264
0.56109375
0.6235781
0.5594812
0.7000784
0.7005965
0.695692
0.6687803
0.62951756
0.759484
0.6097077
0.7055608
0.672941
0.6604957
0.71720517
0.6600442
0.69823104
0.68916523
0.672665
0.6462487
0.63516814
0.63494414
0.72722733
0.721834
0.7345604
0.6585581
0.74057347
0.785028
0.71372867
