uupu-00.csv0
0
0
0
0.91103977
0.9909729
0.5885934
0.4936443
0.84362906
0.9076523
0.76724875
0.6505905
0.51185584
0.7662652
0.8841564
0.78351945
0.89949137
0.52541804
0.76499456
0.7208964
1.2825259
0.9136412
0.9463437
1.6852617
1.1759751
0.75115955
0.55747277
0.64965296
0.84806913
0.61811835
0.7517614
0.79802865
0.94520324
1.1500373
0.94841987
1.1809278
1.6718303
3.123739
1.4298352
0.6061108
1.2542989
1.176096
1.0793084
1.0340134
0.92462355
1.2027836
0.7679019
0.63671166
0.8650463
0.88290274
1.4630452
0.73828965
1.0396096
0.4215042
0.78406256
0.7663076
0.6469038
0.5702226
0.72593194
0.582192
0.9677072
0.8826112
0.98233634
0.6241839
0.80685633
0.45452923
0.7663237
0.55081815
0.73423165
0.97026455
0.8786269
0.8027926
0.8407809
1.2167926
0.79577315
0.62802774
1.0899357
0.61514944
0.8284769
0.89637834
1.3294046
0.9115757
0.68842924
0.70882654
0.89537275
0.8974288
0.7343162
0.70183235
0.8490475
1.0553969
1.1076552
1.1974506
0.9114442
1.1062146
1.1621264
0.75517243
1.802021
0.93365675
1.3817066
1.5680329
1.3822397
0.75777173
1.0448769
0.71148694
1.0101516
1.037653
0.67843014
0.6635205
0.6548366
0.7124866
0.8924405
0.7723758
0.6139283
0.46521625
0.5986859
0.6367971
0.9562344
0.9576054
0.60551536
0.60347795
0.7224501
0.6130625
0.6850788
0.6055994
0.55056876
0.48904204
0.7066353
0.9443178
0.62422556
0.68758893
0.8176213
0.9342044
0.89383674
0.71126354
0.94335014
0.8567184
0.89560884
0.8072901
0.6741033
0.59212565
0.55146205
0.5529117
0.6797277
0.5393525
0.601683
0.6939901
0.7918039
0.78386956
0.64087224
0.5777623
0.8888759
0.8555972
1.0828964
0.9642643
0.75929344
0.86478466
0.7623856
0.8665131
0.9880211
0.7547505
0.9895727
0.7817892
0.7370547
0.69914836
0.9442287
0.69454706
0.61148584
0.66341645
0.72766364
0.9427159
0.6123775
0.78797436
0.94162273
0.81392986
0.8252001
0.80562127
0.60628253
0.66366005
0.7699179
0.84451
0.6055454
0.851246
0.66764134
0.7584843
0.7397779
0.53263104
0.77485794
0.77017176
0.73509216
0.767533
0.66325384
0.784201
0.7532128
0.79722184
0.6617673
0.8444087
0.89353627
0.69130665
0.8116308
0.6829351
0.7129614
0.78737324
0.8411199
0.55937546
1.0067785
0.666616
0.7147215
0.9790671
0.7460976
0.74729276
0.7552989
0.69875413
0.76157695
0.7059064
0.772549
0.67781246
0.5280756
0.77490306
0.67063826
0.6267607
0.79075444
0.83678883
0.90837836
0.7893092
0.83164114
1.0698503
0.7967646
0.6180165
0.6673555
0.820453
0.75312954
0.74211687
0.7376777
0.8086497
1.010107
0.75490487
0.61869335
0.88457114
0.70265406
0.65751
0.74325866
0.80609536
0.7967363
0.5870607
0.8505592
0.8641766
0.9733601
1.001993
0.7790936
0.7628944
0.8233603
1.0226444
0.6568716
0.71047854
0.56654525
0.79144853
0.6682588
0.5983432
0.711301
0.71037567
1.0557245
0.70735294
0.57981193
0.70105994
0.6452376
0.7242896
0.6973859
0.7026403
0.5453237
0.7030947
0.69091296
0.60725945
0.77581114
0.75224966
1.0023375
0.8247095
0.93621683
0.72266674
0.87968487
0.92643654
0.53621405
0.87374747
0.6948505
0.80934113
0.8249339
0.73297715
0.6501092
0.73742664
0.70575315
0.70504636
0.91063756
0.66821617
0.73405
0.75932395
0.76116765
0.8443351
0.71479136
0.62930804
0.5239788
0.7525056
0.6745353
0.8134992
0.7706961
0.66982055
0.6232054
0.66266674
0.85799855
0.77942246
0.8348203
0.7704539
0.7413036
0.6732649
0.76145256
1.0027074
0.85340536
0.83370984
0.88166696
0.7056527
0.79129523
0.70760125
0.7119436
0.6867149
0.7296038
0.6738389
0.8090038
0.73063767
0.99768174
0.9138531
0.85737115
0.73572433
0.88897943
0.88270885
0.8605031
0.778875
0.71454537
0.7710104
0.70522815
0.9924884
0.8576213
0.8174247
0.7011459
0.8200419
0.74757195
0.6616945
0.6970571
0.7323181
0.69592386
0.5316931
0.61355346
0.5240526
0.65292835
0.619187
0.66118246
0.6451507
0.75255436
0.80881274
0.7212378
0.83198863
0.59775543
0.67460245
0.7246518
0.6333923
0.845856
0.63119155
0.85889685
0.9835424
0.8833267
0.78213906
0.7043908
0.79102266
