uppp-01.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.54791576
0.67577124
0.8340107
0.5694776
0.6562377
0.5865202
0.5971246
0.7232852
0.6423605
0.72235155
0.8242941
0.64905614
0.8114657
0.6266683
0.7947619
0.69362384
0.7124606
0.6596645
0.825765
0.76894873
0.5750341
0.67882264
0.61314327
0.74125224
0.72341484
0.7880385
0.6564234
0.7099072
0.8045204
0.6545056
0.7098669
0.7814114
0.6440324
0.75987
0.67133856
0.68437624
0.72953016
0.7839607
0.7070905
0.75619984
0.78718376
0.6823116
0.78206277
0.8228592
0.6618919
0.72634697
0.68401766
0.7806228
0.7404106
0.6603918
0.73801607
0.67553157
0.7734844
0.81099904
0.63957
0.7750216
0.71508807
0.73847485
0.7658722
0.7563503
0.74573636
0.7570569
0.8426271
0.8514747
0.7631071
0.7715194
0.79680187
0.78923494
0.72181714
0.7668188
0.771873
0.7198722
0.8427883
0.7488941
0.786252
0.8165085
0.76135737
0.78919286
0.8181361
0.79089636
0.86077
0.754452
0.8159043
0.7807554
0.78870106
0.76492065
0.750326
0.7463256
0.8337183
0.73927075
0.7425826
0.71535754
0.78185034
0.76103956
0.7727387
0.76422405
0.80518514
0.808006
0.8489278
0.84006715
0.810602
0.7358987
0.83687305
0.83009183
0.7968282
0.7441274
0.66955394
0.66886836
0.76946914
0.8118905
0.7710364
0.7266389
0.67884725
0.8124005
0.72241056
0.8276444
0.7355027
0.7114748
0.8272372
0.74456245
0.76403916
0.8404368
0.8084814
0.7336347
0.76371354
0.8178488
0.80193126
0.68463033
0.7650622
0.7771722
0.74704
0.70337254
0.7217401
0.8088002
0.78104913
0.7707245
0.8550827
0.7793068
0.7821863
0.7825662
0.82199764
0.8419872
0.71756345
0.79597545
0.798715
0.7916706
0.8067188
0.7534092
0.80463594
0.6631753
0.75636756
0.78126913
0.8054825
0.7977679
0.7934008
0.8349046
0.8267555
0.7911472
0.8455522
0.81002593
0.86136764
0.8247928
0.7463456
0.7544496
0.7919769
0.8893312
0.8855257
0.8047976
0.742532
0.7847679
0.7585005
0.79817957
0.7718471
0.79129446
0.7951447
0.7655139
0.7511964
0.8359534
0.79084367
0.84548247
0.8226041
0.84698164
0.7414268
0.7772749
0.7659441
0.7275271
0.80529124
0.80950385
0.7841155
0.7705303
0.6744491
0.68468624
0.7574663
0.7508516
0.7415181
0.79606766
0.74063057
0.7909353
0.8056871
0.71908855
0.7842807
0.77278304
0.83951765
0.8154322
0.8339757
0.7858928
0.77633715
0.7201164
0.80950606
0.7818357
0.75563765
0.6899668
0.7380401
0.7300442
0.8012796
0.76692295
0.7339532
0.67752457
0.7265519
0.8231651
0.76227254
0.80609506
0.8158605
0.8658253
0.81402147
0.77116543
0.82484615
0.85048014
0.8633387
0.8604724
0.86283123
0.87785214
0.81630003
0.78503317
0.85473293
0.8201927
0.7236726
0.7408935
0.74134684
0.7442527
0.77619636
0.7582857
0.7376861
0.80832696
0.8026758
0.7223635
0.71753335
0.687976
0.7697447
0.6894603
0.7542486
0.7259029
0.73989004
0.81744176
0.7788421
0.729593
0.778825
0.8391819
0.7989846
0.8143477
0.7936075
0.74272144
0.73149276
0.74758154
0.7640155
0.728409
0.800916
0.72453254
0.7505833
0.87738603
0.8976351
0.8711324
0.8350638
0.8264524
0.7961043
0.76153594
0.7557478
0.7390891
0.7259833
0.71309876
0.6899015
0.7358538
0.7005871
0.7328558
0.7321148
0.54571164
0.6904149
0.7963362
0.7086282
0.70676273
0.78035134
0.70047104
0.7636392
0.66506135
0.6198539
0.6768373
0.7466526
0.7298043
0.70738804
0.7304
0.72636926
0.6152833
0.6832927
0.791033
0.65262437
0.7567725
0.79362756
0.8114791
0.77359074
0.8326451
0.8512617
0.84100306
0.8181271
0.7682552
0.728374
0.79223114
0.7393904
0.7271162
0.7381175
0.76603687
0.7484974
0.7449171
0.6631618
0.65727794
0.75350565
0.680869
0.74874234
0.6512325
0.691451
0.7739721
0.77095073
0.7221094
0.7025039
0.7739795
0.690233
0.73551446
0.6568662
0.733039
0.747489
0.79393935
0.7182931
0.7636627
0.69850826
0.78463733
0.7552037
0.779053
0.8029281
0.72229815
0.7630093
0.8351773
0.81228006
0.7921533
0.71367997
0.8031431
0.7939027
0.8101932
0.806157
0.8086243
0.80324
0.74374896
0.8616515
0.8575843
0.8162811
0.79256773
