uupp-01.csv0
0
0.47837737
0.63612074
0.73293334
0.6888793
2.3526018
1.0528005
5.32081
0.94368434
1.2688918
2.384302
0.696975
16.134106
1.2983521
0.8051188
0.81456035
0.9831971
0.77852654
0.7415859
0.48861444
0.6703227
0.73981196
0.524767
0.7409589
0.83499545
0.5901345
0.8253774
0.7887854
0.9486929
0.8126884
0.71759844
0.51229846
0.7365584
0.9258445
0.85729533
0.6704351
0.68782777
0.81157005
0.83991665
0.96816057
10.531475
0.8551292
0.7674955
0.33957577
0.7210072
0.5430139
0.69887793
0.69556147
0.9519494
0.5954086
0.80145967
0.5189268
0.9929835
0.8102307
0.7362137
0.61108494
0.90628564
0.8719146
0.77666414
0.84412146
0.6092157
0.77347296
0.91237015
0.6007077
0.75744456
0.762946
0.908611
0.7369457
0.85893714
0.76894
0.8909748
0.76973313
0.83322185
0.8869028
0.9861292
0.66719884
2.7512083
1.4110028
3.4902635
0.8465778
0.8851252
0.83229536
0.50188726
0.797205
0.5194914
0.86222327
1.073727
2.596817
0.6658115
0.48592246
0.7418387
0.4535626
1.1313008
0.8248279
0.8213382
0.64625937
1.1104614
0.72187364
0.8821101
0.81411237
1.3981818
0.81004065
0.6460239
1.7692941
0.8212819
0.7870761
0.8960593
0.71693325
0.91011465
0.8140597
0.82219124
1.1252788
0.9062517
1.0497904
0.94323975
1.2095504
0.9298541
1.5692962
1.9713832
2.2000608
1.4452765
1.4948189
0.95070803
1.11683
0.71761054
1.138008
0.8451129
0.66003597
1.2136606
0.9535092
0.6557831
0.98823977
1.2520058
0.96727085
1.2265785
0.6160598
1.0455941
1.9302425
0.7101782
0.547867
0.6614058
0.77380794
0.6822693
0.73279685
0.8744224
0.94760776
1.0326588
0.78835785
0.652339
0.62016875
0.65616596
0.76681525
0.7283668
0.82008183
0.8139862
0.86259824
0.81493676
0.7351591
0.929168
0.70960075
0.79652745
0.874059
1.2334212
0.87830114
0.9406638
0.9327577
0.9404586
0.8716314
0.90323275
0.8866613
0.94994795
0.9138582
0.6862043
0.7139575
0.8492302
0.8388874
0.83128756
0.9580658
0.7885798
0.9182425
0.7501916
1.0081457
0.77993697
0.9690293
1.3785219
1.5842053
0.9220828
0.92834204
0.8984008
1.0097827
0.8353962
0.9232762
0.71744937
0.83235115
0.82263345
0.766787
1.0947815
1.028956
1.4924299
0.8895803
1.121763
0.9266494
0.9206296
1.0346091
0.6975999
0.7206127
0.88685197
0.69822633
0.8718586
0.8123707
0.70079505
0.755961
0.8988287
0.8110053
1.0056514
0.7865443
0.9002762
0.99885464
0.75774795
1.2195414
0.79678637
0.94593173
0.8972164
1.0198894
1.4357799
1.0323995
1.0735135
0.96884936
0.8172962
0.9200666
0.72689867
0.6525304
0.6844118
0.8634318
0.9607598
0.90228236
0.8022844
0.8093639
0.93316793
0.68207693
0.7589733
0.75031114
0.8908462
0.80104023
0.74527377
0.71263075
0.77137125
0.69383013
0.69275033
0.83349675
0.64412975
0.72827554
0.6193662
0.7431806
0.9560819
0.84233713
1.0047089
0.75040966
0.81969136
0.6004765
0.6955864
0.7198939
0.66315037
0.8240313
0.6948659
0.76196307
0.8430046
1.0502905
0.77405983
0.8428418
0.8311896
0.622989
0.86277336
0.7311252
0.7475217
0.78349507
0.7957094
0.809556
0.7860453
0.7748948
0.8220655
0.932482
1.222808
0.9002999
0.9436337
0.8598098
0.8667204
1.1606096
0.91187835
0.8407864
1.2508078
0.7889189
0.75530297
0.82826924
0.86745226
0.8251887
0.78217286
1.0442802
0.8327173
0.877666
0.8844565
0.864533
1.1209948
0.82443786
0.98309696
0.7782137
0.8340188
0.71242994
0.5572536
0.7445745
0.69049
0.678054
0.7736396
0.7223368
0.84800327
0.79690343
0.81421256
0.9019306
0.7251348
0.7478723
0.81757516
0.83132756
0.9538879
1.0297731
0.9318824
0.7703949
0.69153553
0.77196705
1.1015843
0.89502627
0.83265465
0.81681514
0.78918874
0.8327192
0.8120263
1.1346655
0.85345984
1.0263671
1.0705547
0.8689279
0.87232804
0.86227024
0.8544388
0.82865655
0.77604514
0.72075355
1.0657203
1.2215862
0.6800357
0.9506216
0.90117955
0.71871287
0.64260626
0.7359149
0.8908567
0.9852665
0.7734235
1.0430008
0.7119717
0.9256618
0.8489508
0.74629176
0.96701413
0.72293484
0.74146664
0.8548386
0.76786107
0.8510425
0.7702489
0.739517
0.84604204
0.8055516
0.8252989
0.8045659
0.7758794
0.9963606
1.5269092
0.76144713
1.0548447
1.078274
0.940983
0.9394339
0.8956012
1.018677
0.78152215
0.8499128
1.0254093
0.876382
0.88304305
0.8232791
0.71582425
0.77647096
0.7041466
0.7313192
0.6891195
0.73289394
0.7467788
0.72883356
0.82707167
0.8442186
0.7019606
0.7447294
0.6453568
0.7730597
0.65151757
0.8184969
0.70297337
0.75043863
0.76585925
0.78330445
0.7753306
0.9508071
0.92585135
0.969765
0.88906753
0.80366844
0.80212533
0.8811348
0.95864207
0.69464445
0.79153836
0.76868945
0.7924398
0.76809824
0.8679403
1.0125271
1.0684302
1.134892
0.9943009
0.91972744
0.8040576
0.7918205
0.7860066
0.8108992
0.8724516
0.76169646
0.80260944
0.7362826
0.77159435
0.9432539
0.85785866
0.8313111
0.95479375
1.0055256
0.7934727
0.72972435
0.69710064
0.69081736
0.7083818
0.8186556
0.8652827
0.82047904
0.7245521
0.81376266
0.73839533
0.7786122
0.78402174
0.7866025
0.9719795
1.0982581
0.82206607
0.85047024
1.0565009
0.9320734
0.9046174
0.9960296
0.8870273
0.80000013
0.70978254
0.72136873
0.85321385
0.823345
0.86218715
0.85437053
0.7082985
0.7018652
0.8407551
0.659909
0.8991966
0.733571
0.938552
0.85750604
0.8654071
0.9475369
0.7467168
0.88886523
0.8449864
1.1006925
0.96397203
0.86182284
0.7711554
0.7642182
0.7534875
0.8184806
0.89291406
0.8836052
0.6516668
0.8434079
0.77709794
0.74683726
0.7552063
0.73550546
0.8556221
0.8025452
0.90408826
0.81471765
0.82897127
0.8274443
0.73329824
0.74904346
0.7083308
0.6522415
0.688112
0.7134318
0.7436243
0.7419494
0.87457526
0.853733
0.72399884
0.79555887
0.7377855
0.8485735
0.7440665
0.77358425
0.74142814
0.6819935
0.7057509
0.73913723
0.87015647
0.7833341
0.7817082
0.83331394
0.7404488
0.8560189
0.8109022
0.85441136
0.955036
0.86513144
