puup-01.csv0
0.85093397
0.8289576
4.551833
1.2894818
0.92584026
1.926605
5.8773108
6.090285
1.0238414
4.262245
3.4698858
0.98451746
0.5476014
2.702353
1.5537862
0.6953687
0.920628
0.8577185
0.72160286
0.57624656
1.1102021
0.7810741
0.8669155
1.4720961
1.007184
0.8734266
0.847303
0.7646279
0.89712995
0.6659243
0.5726444
0.68545866
0.73240376
0.9462662
0.90238076
0.7409551
0.9779289
0.7117628
0.66959727
0.86825776
0.77813464
0.91335607
0.47309566
0.66279835
0.61993575
0.6604986
0.7741446
0.68441516
0.52235824
0.756409
0.7889332
0.7541234
0.63347477
0.65689474
0.9947235
0.7756599
0.6912045
0.416702
0.59504706
0.6459631
0.6931941
0.6978153
0.59632564
0.50104344
0.8037929
0.8877437
0.87531084
1.2820549
0.8052967
1.0278876
0.8013872
0.8079191
0.6886365
0.6131949
0.67558557
1.3705645
0.7953923
0.6362378
0.47308746
0.75844646
0.8055408
0.6719041
0.5535144
0.52788
0.62846017
0.57515526
0.9862306
1.5690166
0.7889484
0.7802736
0.56595415
0.89322495
0.8308569
0.83179086
0.68101245
0.762061
0.6800053
0.6030254
0.49035946
0.67786795
0.6643863
0.65746856
0.8925401
0.6371949
0.6962413
0.73990893
0.79499966
0.5493876
0.70802957
0.7315937
0.7944526
0.7120652
0.92721754
0.9245133
0.9613075
0.7579425
0.95725214
0.77824986
0.6122439
0.83321184
0.6701841
0.52233154
0.48492524
0.71976244
0.45971176
0.592157
0.53943086
0.71994925
0.5894337
0.75320405
0.8306595
0.6842253
0.6674514
0.74170107
0.7942579
0.68261176
0.71365213
0.7927933
0.9287761
0.96302104
0.7552174
0.8646898
0.76658624
1.3383934
1.0732124
0.83550805
0.7359469
0.8270963
0.8711701
0.7737553
0.87445146
0.81391925
1.1798595
0.92073333
0.7153578
0.71884894
0.8365076
1.0101478
0.75864965
0.8173597
0.8211701
0.99746525
0.7808273
0.9963951
0.94765395
1.1600529
0.89657295
0.7567909
1.0214293
0.8449231
0.9620515
0.94470954
0.8505862
0.72703
0.7035635
0.6360666
0.6433799
0.562333
0.7435036
0.6845825
0.7649
0.7766455
0.6942854
0.64247036
0.59574676
0.60911036
0.6211188
0.5525697
0.7684943
0.85743326
0.8245483
0.66054565
0.6438806
0.5685101
0.5777305
0.80535674
0.65161926
0.64343816
0.9000151
0.75493395
0.85626155
0.8631889
0.8897308
0.70085526
0.6473762
0.80078644
0.7421301
0.8026011
0.8782808
0.87955755
0.68408227
0.8615578
0.7975669
0.71019137
1.0422504
0.61944467
0.61277807
0.7242804
0.8999225
1.0117999
0.82312894
0.7276568
0.59503305
0.6732276
0.58549964
0.8010149
0.5720209
0.6982105
0.56540483
0.61068565
0.6524555
0.63762105
0.61782104
0.70298433
0.68540025
0.7130229
0.7062768
1.0097805
0.82361394
1.0561947
0.6373829
0.7584069
0.7722481
0.78701025
0.8412906
0.852639
0.6141919
0.63822746
0.6501075
0.6717501
0.588933
0.7078517
0.84137315
0.7031822
0.66135794
0.6609508
0.6763183
0.65177894
0.5632557
0.6476225
0.8425052
0.6424201
0.62443393
0.5880498
0.5873086
0.57347697
0.6681386
0.7150489
0.6403356
0.7911419
0.68757445
0.63003385
0.7866932
0.6453366
0.72548693
0.63572073
0.6509933
0.69440436
0.6862485
0.69859207
0.6402045
0.6548433
0.6916629
0.64826924
0.6165508
0.6470203
0.56253654
0.64047223
0.63054353
0.58265275
0.65532595
0.65844744
0.69106764
0.7435509
0.67308426
0.78000504
0.59461856
0.7291387
0.610376
0.76518726
0.65488774
0.7526812
0.7990511
0.6813194
0.75881517
0.59569335
0.68236595
0.63393104
0.7148401
0.7544966
0.6484728
0.778555
0.66036034
0.79319924
0.8328387
0.6649999
0.64324015
0.55330646
0.7450511
0.6609776
0.69789016
0.7879907
0.7041273
0.72315633
0.7313557
0.75988615
0.7099559
0.68054676
0.79259235
0.85405195
0.74402535
0.66018564
0.727678
0.8954041
0.7172556
0.74624246
0.74244666
0.77625626
0.704332
0.58205104
0.64730453
0.6816627
0.5986554
0.61249137
0.63053834
0.6646871
0.642359
0.7275149
0.62879753
0.6410268
0.76276255
0.99425024
0.77271515
0.66687477
0.6771112
0.61064404
0.7661045
0.5786895
0.5226064
0.53544325
0.54891795
0.55117995
0.53743714
0.58688676
0.56519055
0.5824486
0.6214894
0.63289446
0.6470981
0.5462738
0.6877425
0.6096636
0.5936582
0.6430127
0.5866587
0.76824605
0.764853
0.7433718
0.91691524
0.73755956
0.7817995
0.7046176
0.87976086
0.7381957
0.7941825
0.7868781
0.6338039
0.8185208
0.8026947
0.8344137
0.80663174
0.8065415
0.72993267
0.6768067
0.7072687
0.6607084
0.85753363
0.87558633
0.78076833
0.9130986
0.6856029
0.7268735
0.7490075
0.70520186
0.78859437
0.8162108
0.7618907
0.8479036
0.762642
0.78640616
0.710284
0.5684645
0.7837062
0.8284421
0.8253663
0.88973135
0.71164244
0.7485439
0.60323864
0.7244148
0.73611504
0.73096484
0.8248449
0.92756397
0.64422256
0.78006864
0.74932086
0.6732281
0.8413572
0.9317181
0.83629197
0.7433876
0.8531063
0.8111318
0.8439194
0.8693115
0.7375862
0.8096463
0.78816223
0.80122197
0.7273574
0.7542837
0.6915958
0.7884499
0.751114
0.8206689
0.8298262
0.69326097
0.7617908
0.6579148
0.7630402
0.74150455
0.7332312
0.83213276
0.7943255
0.7428859
0.7938095
0.7237588
0.7549278
0.7623332
0.6356076
0.65144867
0.70567065
0.6868078
0.7204537
0.6527051
0.7143042
0.7672715
0.7395188
0.56970286
0.7334796
0.64990515
0.70102197
0.7591053
0.86959606
0.71171474
0.71631455
0.629678
0.61301583
0.6986022
0.7733655
0.9376073
0.76742196
0.6234112
0.6966575
0.6724483
0.78825444
0.65511715
0.69670427
0.69961125
0.8019155
0.8725555
0.81891835
0.827423
0.8514952
0.9035869
0.7040337
0.75335395
0.74259967
0.86020684
0.9290764
0.7349865
0.6182544
0.6410303
0.7308356
0.7418934
0.76041937
0.6207672
0.8031764
0.7633642
0.75110835
0.6840493
0.6893048
0.75305593
0.7221134
0.90099424
0.7604503
0.7277143
0.69386727
0.76812905
0.6797178
0.87612116
0.7473122
0.6839545
0.8290654
0.7117524
0.70988184
0.88204956
0.802901
0.79282016
0.7547125
0.7083499
0.69122064
0.75579464
0.7633086
0.6558324
0.79177356
0.89753956
0.7497297
0.6990339
0.8094521
0.8106539
0.7958823
0.74253607
0.8141435
0.89719844
0.7123825
0.7598543
0.7773186
0.70646524
0.7051695
0.86000943
0.69509155
0.648245
0.7000619
0.77650154
0.75273997
0.7536851
0.7649057
0.7275699
0.8407108
0.8424552
0.81543684
0.8321341
0.755673
0.9659404
0.89199513
0.8477743
1.0137377
0.871262
0.9621669
0.76594573
0.8241221
0.7296524
0.6917301
0.59476197
0.75904524
0.66156477
0.6324565
0.67829514
0.66766775
0.65785587
0.6772407
0.5935811
0.7031457
0.6988343
0.7698722
0.8631848
0.83017343
0.8215871
0.8332223
0.78876483
0.8164501
0.72813654
0.68591046
0.70712674
0.7830078
0.8173565
0.7798112
0.74016654
0.7631821
0.70514065
0.8766513
0.71782005
0.7159544
0.7203254
0.7192512
0.716722
0.744281
0.64486766
0.63423955
0.77450585
0.7735549
0.8700189
0.70657045
0.83910877
0.71848863
0.7580235
0.84359545
0.71134216
0.7386455
0.71161276
0.646277
0.6456572
0.6592379
0.6524335
0.6495929
0.68662924
0.668628
0.6841887
0.67617387
0.7295068
0.73655194
0.8820401
0.8364828
0.8153463
0.8408528
0.8372106
0.8258098
0.8040966
0.7686981
0.78332794
0.6870191
0.75761956
0.70403594
0.6865586
0.7958884
0.7658442
0.6512088
0.56851876
0.64771754
0.55530316
0.7006283
0.7130704
0.666449
0.72836566
0.71310204
0.69240695
0.6263196
0.553923
0.7424363
0.72606903
0.6582679
0.6209356
0.5734818
0.5944511
0.61650544
0.5873744
0.62027645
0.6501518
0.70706385
0.72108066
0.7638396
0.76129395
0.75377566
0.7354395
0.7906152
0.7486775
0.7851184
0.7349292
0.6082511
0.67435694
0.62315106
0.67006284
0.6124571
0.64871806
0.60066676
0.7028251
0.6758687
0.66146743
0.7266082
0.69527256
0.666617
0.7423799
0.784736
0.707541
0.73803854
0.6985616
0.65322113
0.72067916
0.75275296
0.7273331
0.687421
0.7023701
0.7879478
0.9304927
0.7580941
0.75604004
0.73391503
0.9222144
0.87893647
0.81161255
0.7487259
0.7982309
0.72933364
0.8423316
0.8118586
0.6523295
0.6823907
0.86602354
0.78710824
0.7056464
0.76119894
0.79077864
0.8796237
0.8407549
0.84115237
0.69580585
0.75444293
0.67479736
0.8139915
0.7246315
0.74720603
0.86927056
0.7491112
0.73691183
0.8833288
0.81914854
0.7945073
0.7192517
0.78898954
0.61259866
0.5862974
0.6299419
0.6118119
0.7281053
0.62623614
0.8131173
0.7929595
0.6922642
0.7808906
0.7957771
0.7303366
0.73757875
0.6508702
0.8960105
0.71633434
0.7055759
0.8506606
0.86184394
0.83350587
0.78800404
0.7736775
0.8833886
0.7426389
0.7308691
0.7747656
0.6125004
0.90172714
0.8311388
0.7545405
0.7384232
0.7730065
0.7137879
0.7562028
0.6468414
0.67059463
0.7622854
0.75866383
0.8013303
0.76901853
0.7203836
0.71722054
0.71154857
0.6552149
0.6590041
0.78023225
0.7328624
0.67656726
0.7014546
0.8373629
0.57915616
0.6512452
0.63688695
0.78875494
0.6489675
0.71786857
0.75088966
0.73718095
0.7021137
0.6534213
0.86625856
0.8272834
0.5458116
0.6699811
0.7614184
0.64554757
0.6278017
0.6102223
0.7286733
0.6369514
0.57206035
0.723773
0.76934755
0.80407745
0.7020916
0.7836012
0.69434613
0.8051313
0.6846752
0.7037799
0.65563977
0.6701255
0.69515985
0.7585547
0.8461481
0.84730124
0.8881798
0.76278216
0.960912
0.7739012
0.7762912
0.8803859
0.732841
0.8582424
0.7351643
0.763857
0.78286594
0.9414671
0.82365835
0.7578885
0.84382325
0.77643496
0.82380855
0.8900008
0.92821115
0.9964251
0.83833414
0.88188905
0.8294312
0.8667922
0.79011667
0.8075481
0.82010126
0.7256678
0.92448545
0.9206445
0.88364524
0.84735936
0.8091627
0.76256275
0.955136
0.877372
1.2834898
0.8114145
0.8220581
0.8560967
0.904802
0.7802129
0.888834
0.89921963
0.8140904
0.6886593
0.6687316
0.69318515
0.8094371
0.73579085
0.70266443
0.71976256
0.6369708
0.65904135
0.6740111
0.6715417
0.73081833
0.75411695
0.7345755
0.7940598
0.8402031
0.78945124
0.85741293
0.7232192
0.83895296
0.76964766
0.85239136
0.83757496
0.77908367
0.7916581
0.90373826
0.8467885
0.8732798
0.81478226
0.7497837
0.7310276
0.7426201
0.70713943
0.74176913
0.8470125
0.939292
0.8204186
0.88227695
0.92020565
0.79523265
0.76638246
0.9040917
0.781115
0.78787017
0.8757253
0.8136282
0.835717
0.81461716
0.8832377
0.8988502
0.8425607
0.86568844
0.84560615
0.85192174
0.91826916
0.8738069
0.80024785
0.9363131
0.799626
0.8273266
0.77234524
0.80132604
0.82297295
0.75103474
0.7031149
0.81823105
0.97903603
0.91541106
1.1251507
0.8854721
1.0013412
0.9414858
0.8853266
0.92690295
1.0616708
1.0659888
0.97751516
0.93567455
0.85066617
0.8443313
0.7634336
0.8174672
0.8538578
0.82887095
0.83926874
1.0199083
0.8114027
0.8995354
0.8269919
0.87924445
0.88250244
1.0220953
0.89903104
1.1793339
0.9696046
0.9035667
0.9773803
0.94847554
0.94115025
0.92553157
0.8448708
0.774046
0.9506864
1.0488162
0.9569119
0.9290902
1.0250328
0.90461206
1.0188011
0.9132475
1.0195054
1.170168
0.97519755
1.0206531
1.0527468
1.3890713
1.1049933
1.2526013
1.0948184
1.0186042
1.7612062
0.9303651
0.9176555
1.0150414
0.94737977
0.9552147
1.3747994
0
0.85093397
0.8289576
4.551833
1.2894818
0.92584026
1.926605
5.8773108
6.090285
1.0238414
4.262245
3.4698858
0.98451746
0.5476014
2.702353
1.5537862
0.6953687
0.920628
0.8577185
0.72160286
0.57624656
1.1102021
0.7810741
0.8669155
1.4720961
1.007184
0.8734266
0.847303
0.7646279
0.89712995
0.6659243
0.5726444
0.68545866
0.73240376
0.9462662
0.90238076
0.7409551
0.9779289
0.7117628
0.66959727
0.86825776
0.77813464
0.91335607
0.47309566
0.66279835
0.61993575
0.6604986
0.7741446
0.68441516
0.52235824
0.756409
0.7889332
0.7541234
0.63347477
0.65689474
0.9947235
0.7756599
0.6912045
0.416702
0.59504706
0.6459631
0.6931941
0.6978153
0.59632564
0.50104344
0.8037929
0.8877437
0.87531084
1.2820549
0.8052967
1.0278876
0.8013872
0.8079191
0.6886365
0.6131949
0.67558557
1.3705645
0.7953923
0.6362378
0.47308746
0.75844646
0.8055408
0.6719041
0.5535144
0.52788
0.62846017
0.57515526
0.9862306
1.5690166
0.7889484
0.7802736
0.56595415
0.89322495
0.8308569
0.83179086
0.68101245
0.762061
0.6800053
0.6030254
0.49035946
0.67786795
0.6643863
0.65746856
0.8925401
0.6371949
0.6962413
0.73990893
0.79499966
0.5493876
0.70802957
0.7315937
0.7944526
0.7120652
0.92721754
0.9245133
0.9613075
0.7579425
0.95725214
0.77824986
0.6122439
0.83321184
0.6701841
0.52233154
0.48492524
0.71976244
0.45971176
0.592157
0.53943086
0.71994925
0.5894337
0.75320405
0.8306595
0.6842253
0.6674514
0.74170107
0.7942579
0.68261176
0.71365213
0.7927933
0.9287761
0.96302104
0.7552174
0.8646898
0.76658624
1.3383934
1.0732124
0.83550805
0.7359469
0.8270963
0.8711701
0.7737553
0.87445146
0.81391925
1.1798595
0.92073333
0.7153578
0.71884894
0.8365076
1.0101478
0.75864965
0.8173597
0.8211701
0.99746525
0.7808273
0.9963951
0.94765395
1.1600529
0.89657295
0.7567909
1.0214293
0.8449231
0.9620515
0.94470954
0.8505862
0.72703
0.7035635
0.6360666
0.6433799
0.562333
0.7435036
0.6845825
0.7649
0.7766455
0.6942854
0.64247036
0.59574676
0.60911036
0.6211188
0.5525697
0.7684943
0.85743326
0.8245483
0.66054565
0.6438806
0.5685101
0.5777305
0.80535674
0.65161926
0.64343816
0.9000151
0.75493395
0.85626155
0.8631889
0.8897308
0.70085526
0.6473762
0.80078644
0.7421301
0.8026011
0.8782808
0.87955755
0.68408227
0.8615578
0.7975669
0.71019137
1.0422504
0.61944467
0.61277807
0.7242804
0.8999225
1.0117999
0.82312894
0.7276568
0.59503305
0.6732276
0.58549964
0.8010149
0.5720209
0.6982105
0.56540483
0.61068565
0.6524555
0.63762105
0.61782104
0.70298433
0.68540025
0.7130229
0.7062768
1.0097805
0.82361394
1.0561947
0.6373829
0.7584069
0.7722481
0.78701025
0.8412906
0.852639
0.6141919
0.63822746
0.6501075
0.6717501
0.588933
0.7078517
0.84137315
0.7031822
0.66135794
0.6609508
0.6763183
0.65177894
0.5632557
0.6476225
0.8425052
0.6424201
0.62443393
0.5880498
0.5873086
0.57347697
0.6681386
0.7150489
0.6403356
0.7911419
0.68757445
0.63003385
0.7866932
0.6453366
0.72548693
0.63572073
0.6509933
0.69440436
0.6862485
0.69859207
0.6402045
0.6548433
0.6916629
0.64826924
0.6165508
0.6470203
0.56253654
0.64047223
0.63054353
0.58265275
0.65532595
0.65844744
0.69106764
0.7435509
0.67308426
0.78000504
0.59461856
0.7291387
0.610376
0.76518726
0.65488774
0.7526812
0.7990511
0.6813194
0.75881517
0.59569335
0.68236595
0.63393104
0.7148401
0.7544966
0.6484728
0.778555
0.66036034
0.79319924
0.8328387
0.6649999
0.64324015
0.55330646
0.7450511
0.6609776
0.69789016
0.7879907
0.7041273
0.72315633
0.7313557
0.75988615
0.7099559
0.68054676
0.79259235
0.85405195
0.74402535
0.66018564
0.727678
0.8954041
0.7172556
0.74624246
0.74244666
0.77625626
0.704332
0.58205104
0.64730453
0.6816627
0.5986554
0.61249137
0.63053834
0.6646871
0.642359
0.7275149
0.62879753
0.6410268
0.76276255
0.99425024
0.77271515
0.66687477
0.6771112
0.61064404
0.7661045
0.5786895
0.5226064
0.53544325
0.54891795
0.55117995
0.53743714
0.58688676
0.56519055
0.5824486
0.6214894
0.63289446
0.6470981
0.5462738
0.6877425
0.6096636
0.5936582
0.6430127
0.5866587
0.76824605
0.764853
0.7433718
0.91691524
0.73755956
0.7817995
