uuup-00.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.56620014
0.6856518
0.6058014
0.7845619
0.76066655
0.9207688
0.7301834
0.7737473
0.9846861
0.63597816
9.964484
1.2643701
0.7
1.6728418
107.42523
6.2727227
4.203606
1.2970445
2.3278005
1.0750904
1.0236777
0.9452236
2.3763025
3.913228
1.1018487
4.954958
0.75691783
3.1871216
0.8052639
10.827665
3.4686136
1.9027663
0.6469509
0.69892377
0.82871354
0.56301004
1.178488
0.8180696
1.0714792
0.7980262
1.4292305
1.0975927
0.67830426
0.8132616
0.31577742
0.7567004
0.68833715
0.60858417
0.88558924
0.8961134
2.374114
0.7616605
0.8775664
0.86965835
0.9107436
0.7767294
0.73838085
1.0476376
0.9645726
0.57751787
0.5185094
0.46875003
0.5888291
0.830604
0.8990797
1.1259538
0.8686747
1.1700208
0.7001513
0.81582433
0.63066804
1.1999862
1.07419
0.66045064
0.77566034
0.9423664
1.3992631
0.5088439
0.7331997
0.5782172
0.50432676
0.56357896
0.7634898
0.67825055
0.6526907
0.73587096
0.82913023
0.6235416
0.8408459
0.73707026
0.68066317
0.5162919
0.6701199
0.8412719
1.3353553
0.65030223
0.6569252
0.9433802
1.1249138
0.9254823
0.91068727
1.2611272
1.3159498
0.91151273
1.6535916
1.0961514
0.62902135
1.0967675
0.83431405
0.77602017
0.7889982
0.67842954
0.9268532
0.5489217
0.61207217
0.82442427
0.6524118
0.78887415
0.78572845
0.7897395
1.0310073
0.73119557
0.6209116
0.5436685
0.49134237
0.62806594
0.66543144
0.7309551
0.6881738
0.660133
0.45574623
0.4610925
0.71610004
0.6950229
0.51868385
0.5844563
0.71367884
0.6967638
0.7330697
0.8100273
0.9964908
0.92650574
1.1420478
0.9348911
1.1662586
0.94389004
0.7802169
0.66172665
1.0523146
0.8577846
0.7802612
0.71283764
0.5066653
0.92618555
0.8357915
0.70920014
0.87170565
0.74905723
0.8417577
0.6491019
0.9664867
1.1053494
0.740526
0.9731327
0.8588974
0.8315652
0.77341706
0.79129535
0.65099317
0.69929826
0.7701501
0.8404343
0.8043279
0.7972165
0.7575425
0.73183274
0.7474569
0.83483124
1.0444394
1.2263983
0.86833495
0.65323514
0.78761387
0.884517
0.786328
0.5491116
0.62706304
0.63627344
0.5784399
0.8590999
0.77128494
0.9570096
0.74024016
0.9032188
0.9262777
0.8407243
0.80296195
0.75870615
1.051247
0.76806647
0.45728993
0.6430523
0.43198985
0.6692756
0.75633913
0.7478384
1.0136857
0.7497621
1.2718159
1.0963745
0.89426583
0.9104605
0.87943244
0.9914094
0.9418255
0.78015476
0.7979569
0.75525594
0.9625992
0.68907654
0.7266626
0.6496552
0.56816465
0.5806948
0.69174844
0.70816725
0.7490866
0.6807516
0.7553605
0.80179965
0.7626593
1.0852904
0.91056067
0.8905437
0.8176833
0.62192583
0.7899523
0.71965486
0.7763794
1.2190387
0.8094799
0.64359695
0.6383091
0.7431646
0.8315487
0.8192481
0.58082604
0.7166974
0.56098944
0.6982051
0.6017923
0.79075074
0.80100054
0.77978224
0.8864511
0.6619607
0.8380068
0.74704385
0.7252376
0.85914177
0.9675349
0.77961737
0.73315567
0.8285631
0.5471992
0.72628003
0.7989313
0.6748842
0.9006587
0.7097566
0.7261861
0.7087373
0.7421761
0.72487366
0.84942615
0.8688998
0.6891946
0.685305
0.7894346
0.83353126
0.64644074
0.7233561
0.62967306
0.9947891
0.6577378
0.8543457
0.7698129
0.8526518
0.8102653
0.8492891
0.8240438
0.7460351
0.6449083
0.7448101
0.60826874
0.70752054
0.71942174
0.80337065
0.7690891
0.65913045
0.7798081
0.7308966
0.7018203
0.7993093
0.59724885
0.6941613
1.0409487
0.70169556
0.59916395
0.5710948
0.7335426
0.7605792
0.7244427
0.86738753
0.6742756
0.6843668
0.6404929
0.6588324
0.75253505
0.8449689
0.74264175
0.82195306
0.66530704
0.7754913
0.799284
0.8671793
0.84178805
0.9328948
0.89959705
0.8892163
0.756761
0.85252357
0.7661046
0.76149726
0.56994224
0.68113875
0.84168196
0.80656636
0.6915284
0.66910255
0.7741857
0.81651217
0.8031036
0.6390418
0.70366186
0.8565933
0.8286847
0.6941609
0.6055071
0.77188635
0.6858402
0.76554173
0.68970835
0.7874429
0.8025116
0.65003914
0.6208485
0.79769117
