upuu-01.csv0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.4410777
0.5379601
0.7354012
0.6888887
0.6794281
0.50293124
0.56836176
0.6722931
0.6145765
0.5219411
0.6076343
0.48617548
0.55420953
0.5076792
0.6183157
0.45692605
0.712545
0.7567644
0.63911486
1.3405337
0.84054524
0.87121415
1.0225857
0.5560131
0.62521124
0.6081408
0.5937148
0.49927732
0.4915611
0.5390933
0.5584311
0.5283717
0.5465066
0.6261076
0.5894021
0.64389086
0.5569696
0.5860246
0.6156877
0.55372286
0.5379275
0.57318294
0.5677039
0.5338103
0.57073444
0.5426421
0.5720799
0.41686043
0.43042392
0.3936908
0.4770809
0.42714155
0.51388055
0.3783903
0.4701734
0.47896072
0.4684538
0.43931448
0.52036816
0.48224562
0.4813471
0.4969537
0.55216944
0.4824108
0.47697094
0.5483411
1.3842055
0.512456
0.46325985
0.45781252
0.49752936
0.47283107
0.49510542
0.46387458
0.5176849
0.53776044
0.5830703
0.8585389
0.49901423
0.7461602
1.0327866
0.62257487
0.68158406
0.7666891
0.7434345
0.4777907
0.5107714
0.5141809
0.50969696
0.58103806
0.58083224
0.5121389
0.5341987
0.5059666
0.5609971
0.49182707
0.5688487
0.5457058
0.5217859
0.5039955
0.56968504
0.5978332
0.60785973
0.58925617
0.6348745
0.6408506
0.5874225
0.5902451
0.5266192
0.5735674
0.8773746
0.58510524
0.7597822
0.7568723
0.764662
0.6776528
0.6356112
0.57525057
0.55296636
0.5056635
0.5271402
0.5252476
0.6681921
0.7321958
0.59507805
0.66505367
0.6763354
0.68347687
0.6515211
0.70644444
0.6679095
0.63409144
0.6345959
0.6411303
0.62199414
0.4655414
0.54964375
0.53151894
0.72763574
0.67007905
0.5441468
0.525405
0.57624066
0.5115372
0.55877906
0.5622488
0.527439
0.55664706
0.4962173
0.55453223
0.6145105
0.53672844
0.6821689
0.7082573
0.55200225
0.5093139
0.5855733
0.5225259
0.57303333
0.7302216
0.72214836
0.5585973
0.59662944
0.6084594
0.5822411
0.5981523
0.61884326
0.66909415
0.6831956
0.7012336
0.65289485
0.6404744
0.6253642
0.58611745
0.60099065
0.67142844
0.6502547
0.84816337
0.5098331
0.58418125
0.5825033
0.6791738
0.7920219
0.6247134
0.72175705
0.6279188
0.71156347
0.69085336
0.7822332
0.6293782
0.59405386
0.5535635
0.5601255
0.61137325
0.60850483
0.57121694
0.54681873
0.5973145
0.5696651
0.627861
0.6126163
0.60057825
0.62437767
0.6186038
0.5899298
0.58558655
0.690808
0.74947906
0.80438167
0.67941445
0.8530287
0.66014117
0.6466753
0.6171553
0.6240763
0.6388072
0.68400687
0.6952107
0.8110776
0.8089824
0.84237385
0.85164493
0.7899913
0.9259259
0.86169994
0.68469703
0.654075
0.6361154
0.66740656
0.7372253
0.7558886
0.8299108
0.7403542
0.74018806
0.78873783
0.7294916
0.62401044
0.6440677
0.6069363
0.6340854
0.6274031
0.6005704
0.5963425
0.6554079
0.6403895
0.6359341
0.69217145
0.6354305
0.6512497
0.63591343
0.6104297
0.6256274
0.6490558
0.6061898
0.6129177
0.6167911
0.6359129
0.6979436
0.62590724
0.6106266
0.5808452
0.6573682
0.7303682
0.71149176
0.6312259
0.68696004
0.76081294
0.6523672
0.6652589
0.49616235
0.5543321
0.6606665
0.6459026
0.6163049
0.6579898
0.6272285
0.7204641
0.71023977
0.66486275
0.7216368
0.530617
0.60523564
0.54622495
0.66513944
0.60575104
0.79223037
0.75141174
0.7443243
0.56526566
0.6112669
0.6216414
0.6731022
0.71165025
0.74691474
0.6709661
0.73594135
0.6446462
0.6639277
0.6089668
0.5947707
0.5735158
0.5369401
0.55519825
0.65060997
0.66168773
0.7030342
0.6688403
0.64281374
0.62978435
0.8794409
0.7033992
0.6638663
0.6249958
0.5798017
0.5890104
0.54749304
0.5778183
0.58256197
0.5702883
0.5883108
0.62086064
0.69174737
0.5786699
0.61362225
0.6974829
0.65232325
0.6328843
0.695924
0.6442917
0.6832379
0.5964727
0.6743705
0.56401914
0.6081126
0.591255
0.57782435
0.59181505
0.5127974
0.550461
0.58754116
0.6319183
0.63460404
0.7487242
0.6410181
0.61697817
0.6397369
0.63984096
0.68826807
0.6149659
0.645783
0.6899913
0.6795676
