pppp-02.csv0
0
0
0
0
0
0
0
0
0.47146073
0.7053466
0.6598445
0.78635985
0.68024933
0.78879946
0.78915584
0.66099924
0.7230861
0.7160762
0.60047776
0.62742966
0.61027324
0.56880826
0.5992589
0.62661225
0.6123111
0.596442
0.60598564
0.73942924
1.2475107
0.5535434
0.56892246
0.68060255
0.71802855
0.57974213
0.68882024
0.6084765
0.6505103
0.6414924
0.7167469
0.6880481
0.6488772
0.62663573
0.6811162
0.70236886
0.63214207
0.6580805
0.71181315
0.81687325
0.95224833
0.8563808
1.3600034
1.0287238
1.4279126
2.0045614
0.94874054
1.7579042
2.8847358
1.741313
1.4057629
0.7927346
0.9906984
1.508763
0.7641723
0.769943
0.69964063
0.6968713
0.8776441
0.7810369
0.9670406
0.71428376
0.7231498
0.61223066
0.70216995
0.6742691
0.70847076
0.7273852
0.56531113
0.6789385
0.64679766
0.8353666
0.6715247
0.64621186
0.70243317
0.76807916
0.6164451
0.5940966
0.6618093
0.71488017
0.6002469
0.86912113
0.5785433
0.5585418
0.60760427
0.595553
0.5121666
0.66399354
0.37101796
0.41133356
0.4806101
0.46993408
0.5456181
0.6266376
0.650047
1.1472254
0.59092945
0.5903694
0.6002559
1.1113083
0.6169996
0.67054296
0.6552112
0.6880973
0.84611535
0.7045991
0.7129668
0.6242392
0.62987787
0.48123604
0.52369756
0.47835916
0.5163697
0.522315
0.51870084
0.4670762
0.50519365
0.5290491
0.49375394
0.5430717
0.5482607
0.61738783
0.6325639
0.69002086
0.58513427
0.7112228
0.771373
0.6945187
0.7201464
0.6970633
0.7110051
0.558769
0.67164385
0.50714713
0.5333347
0.47519413
0.4947458
0.64062023
0.6247444
0.8411054
0.7848761
1.1764147
0.87076384
0.7504574
1.045898
1.0557376
0.76490927
1.1339178
0.7714645
0.7655297
0.75082934
0.76122755
0.74733096
0.7040787
0.78111684
0.7830163
0.76556313
0.75465035
0.7827972
0.87281615
0.856542
1.0008113
0.8724898
1.002312
0.97840995
1.0500456
1.0882049
0.9379624
1.0510653
0.9435316
1.117283
0.8812303
0.8981338
1.1414728
0.86483383
1.1103154
0.9802699
0.84001833
0.82864016
0.8657541
0.8791106
0.5934347
0.5952528
0.60205185
0.61340237
0.4825859
0.54137856
0.51959085
0.5130887
0.5314916
0.54807884
0.56441534
0.5707736
0.5274033
0.4929645
0.5579971
0.53944725
0.6281616
0.742972
0.72826284
0.65011585
0.55966794
0.72468626
0.48309836
0.56890476
0.5728337
0.63318545
0.645703
0.55351174
0.50188863
0.496185
0.5609496
0.5650403
0.53271186
0.5869826
0.64412415
0.4911306
0.4824718
0.48825523
0.48845905
0.5056823
0.56625724
0.51113236
0.4647017
0.49871725
0.46887463
0.5109143
0.48703364
0.5103703
0.6254133
0.5928794
0.53480595
0.51981944
0.58748406
0.47270745
0.54219615
0.52152276
0.6058552
0.6618675
0.6880286
0.6393396
0.6274732
0.6097926
0.67533946
0.565055
0.54793626
0.60381234
0.57387495
0.51445323
0.5813141
0.5977836
0.57573
0.5423376
0.5134735
0.4443861
0.5830834
0.5694373
0.55249745
0.56737465
0.54926825
0.57864237
0.49783
0.5345209
0.5416514
0.52782303
0.53849804
0.54492897
0.64941525
0.6079439
0.655869
0.6651235
0.64102936
0.6497984
0.5470314
0.62679815
0.6751561
0.62101656
0.5734157
0.57369083
0.5368497
0.61806834
0.5547422
0.5956301
0.5746654
0.5418175
0.547771
0.59980977
0.5786249
0.6594507
0.6837135
0.65799123
0.71466076
0.70419645
0.7822956
0.7467618
0.70214146
0.6955117
0.68733734
0.74984074
0.7544908
0.6490584
0.7105961
0.74259883
0.73223037
0.6518949
0.6163848
0.61324114
0.6070981
0.5813022
0.62322646
0.608545
0.67463773
0.6339357
0.70384675
0.6618045
0.65327424
0.6546731
0.73490167
0.72301126
0.67079777
0.7933109
0.757342
0.74021363
0.7465253
0.6684355
0.70643586
0.58045304
0.6630216
0.68089074
0.6780458
0.7355254
0.72000366
0.72585773
0.68111426
0.7705605
0.7245509
0.81566215
0.8287254
0.8781123
0.84523535
0.8536807
0.8159963
1.1375
0.9238933
0.8244692
0.8162827
1.0844716
0.9720542
1.2807682
1.0981286
1.0170587
1.3291086
1.134978
0.9788653
0.9095375
0.7178676
0.9150559
0.8578193
0.93246114
0.88349855
0.94556755
0.900527
0.91901106
0.8322724
0.8574431
