pppu-00.csv0
0
0
0
0
0
0
0
0
0
0
0
0.35218403
0.53770167
0.62409645
0.7447877
0.7187368
0.56934214
0.7125046
0.5982644
0.51675874
0.6005946
0.7291177
0.6537945
0.6147388
0.63468194
0.67376274
0.62290835
0.63731205
0.6436602
0.7185857
0.6269937
0.7513149
0.6276235
0.6913514
0.6172552
0.67237395
0.6994659
0.5185704
0.4666874
0.54212373
0.5584002
0.49929258
0.514481
0.5917641
0.5574373
0.5584762
0.43010855
0.42783582
0.49707338
0.47662887
0.48993447
0.41358522
0.46374828
0.4180733
0.50541
0.5998928
0.5628511
0.5470761
0.44652584
0.5204359
0.5620731
0.5061528
0.39565638
0.43636703
0.58100027
0.57899696
0.57816356
0.56263363
0.6041363
0.5359084
0.5502474
0.7017006
0.6956923
0.68036765
0.6629948
0.6450007
0.68275326
0.7038383
0.4182401
0.46649393
0.59349793
0.5361308
0.6108442
0.63390756
0.6195613
0.62265897
0.6068935
0.6725441
0.6645451
0.5679226
0.62938833
0.54449904
0.56244695
0.55833584
0.5911777
0.56613815
0.6010848
0.5986678
0.5783625
0.6282866
0.60657173
0.59297425
0.44064468
0.45802796
0.4321001
0.5157953
0.53305155
0.6417562
0.594856
0.64614576
0.6606275
0.6504852
0.65895426
0.5803504
0.56870663
0.54578066
0.56942135
0.5746399
0.49628586
0.5336865
0.55326426
0.5219353
0.4872666
0.53345144
0.54758143
0.49880838
0.49057087
0.56414163
0.5000791
0.5455938
0.510285
0.47830343
0.5264265
0.4988232
0.47151688
0.5359739
0.60434824
0.57037395
0.5995603
0.5540684
0.5629696
0.653498
0.71039134
0.65745467
0.6915172
0.69969946
0.5345131
0.51870054
0.5709535
0.6681973
0.6647758
0.7285101
0.8542449
0.78091896
0.7771802
0.7521022
0.565646
0.52182823
0.5520827
0.5208861
0.51247436
0.53201187
0.5672094
0.56522936
0.55703735
0.502498
0.5115319
0.5018813
0.5546805
0.47746587
0.6513731
0.64486235
0.6547315
0.601118
0.7493455
0.75371337
0.72028065
0.58989835
0.60847026
0.5498079
0.54187614
0.53498375
0.5256421
0.4858942
0.53280354
0.52686995
0.5161858
0.52639496
0.55700725
0.4761951
0.5001497
0.5254376
0.60694706
0.77100575
0.7904231
0.73897046
0.7239327
0.8044738
0.74467695
0.5413357
0.5628707
0.5266594
0.5328983
0.5417661
0.53041124
0.49534982
0.5213418
0.5160081
0.53022873
0.5142444
0.50279707
0.5145819
0.55287045
0.5401519
0.5146477
0.42390245
0.50810874
0.58946157
0.65805864
0.75393224
0.79798114
0.81553257
0.7770501
0.772691
0.57860595
0.572797
0.5476132
0.51747775
0.513881
0.54431874
0.5513241
0.55180556
0.5685462
0.55299175
0.52719456
0.54118025
0.5632438
0.61481124
0.7319317
0.8144503
0.85969806
0.7512939
0.7729856
0.7764482
0.51813304
0.50859267
0.60880476
0.7995209
0.8264149
0.7814822
0.7939622
0.8770475
0.79033345
0.83272314
0.5462586
0.52322227
0.5094386
0.50761557
0.51941407
0.48831654
0.49451527
0.51670384
0.53775483
0.52822596
0.52291834
0.5318747
0.5937974
0.6372873
0.5383823
0.64019036
0.7561335
0.81592375
0.8414388
0.8314045
0.8490367
0.50594115
0.49609876
0.48042825
0.47416124
0.4880961
0.5656584
0.61500627
0.63018477
0.6233429
0.6322541
0.5214702
0.6088975
0.5901164
0.6977155
0.81877816
0.8402392
0.84024906
0.8201669
0.85118634
0.83761543
0.5515846
0.59172755
0.5286271
0.590697
0.5977176
0.5652182
0.584364
0.64030975
0.6902496
0.71705467
0.73711604
0.5160406
0.57420117
0.5759072
0.60658395
0.63233256
0.77593255
0.7307026
0.8178015
0.8230385
0.7517327
0.8265856
0.52992946
0.60376406
0.6642252
0.7713069
0.80471903
0.7828605
0.8409334
0.79740804
0.7861536
0.82891214
0.55347824
0.5526066
0.5441827
0.5443743
0.52776796
0.5095707
0.49931347
0.5112845
0.51739043
0.5270579
0.5112182
0.5256977
0.50009745
0.59548473
0.6007719
0.60358816
0.54940265
0.64823246
0.7955144
0.8303898
0.82919675
0.8450396
0.83248866
0.5392251
0.5534365
0.60008276
0.6794144
0.68224305
0.64322174
0.6470181
0.71158385
0.70054287
0.71885854
0.73833907
0.47436163
0.4766102
0.5840543
0.6476372
0.66054547
0.7238288
0.75291246
0.7408059
0.7559291
0.76575506
0.50095093
0.5228607
